Date,Temperature,Wind speed,Clear sky GHI
2022-06-09,296.96,0.54,735.9973
2022-06-10,296.49,0.88,725.7976
2022-06-11,296.3,0.86,727.2386
2022-06-12,296.07,0.72,725.232
2022-06-13,295.92,0.74,726.1548
2022-06-14,295.37,0.69,716.0565
2022-06-15,297.56,0.63,698.1034
2022-06-16,297.8,0.79,719.0529
2022-06-17,297.96,0.39,734.2425
2022-06-18,297.15,0.68,726.3661
2022-06-19,297.3,0.72,746.4459
2022-06-20,296.43,0.86,751.0518
2022-06-21,296.96,0.75,745.2408
2022-06-22,296.77,0.63,739.5574
2022-06-23,297.71,0.74,721.6426
2022-06-24,297.18,0.87,727.1616
2022-06-25,297.37,0.78,745.773
2022-06-26,297.22,0.78,741.2381
2022-06-27,295.64,0.71,758.99
2022-06-28,296.06,0.66,750.669
2022-06-29,296.83,0.64,702.5182
2022-06-30,297.35,0.36,726.5432
2022-07-01,297.78,0.67,728.3168
2022-07-02,298.0,0.87,742.3826
2022-07-03,298.14,1.19,730.2554
2022-07-04,297.4,0.93,760.0535
2022-07-05,296.89,0.8,762.7985
2022-07-06,297.28,0.6,765.8469
2022-07-07,298.56,0.83,753.6283
2022-07-08,299.04,0.92,754.3978
2022-07-09,299.33,0.89,758.5844
2022-07-10,298.63,0.95,768.8022
2022-07-11,297.73,0.79,767.2974
2022-07-12,299.23,0.67,766.0322
2022-07-13,298.38,0.85,771.373
2022-07-14,299.82,0.23,764.4784
2022-07-15,299.88,0.88,762.1648
2022-07-16,300.52,0.5,772.0327
2022-07-17,300.18,1.15,778.0123
2022-07-18,299.68,0.98,785.876
2022-07-19,298.68,0.96,784.2153
2022-07-20,298.79,0.93,793.3643
2022-07-21,299.5,0.77,781.3759
2022-07-22,299.57,0.8,788.3816
2022-07-23,300.48,0.85,779.8342
2022-07-24,300.21,0.87,792.1888
2022-07-25,300.52,0.8,802.4164
2022-07-26,300.29,1.1,788.9392
2022-07-27,300.17,1.07,809.6204
2022-07-28,299.03,0.78,809.9139
2022-07-29,300.6,0.25,800.5478
2022-07-30,300.79,0.54,795.2832
2022-07-31,300.51,0.94,790.6577
2022-08-01,300.32,1.16,787.6473
2022-08-02,300.4,1.11,803.7022
2022-08-03,301.31,1.09,799.3428
2022-08-04,301.46,0.76,805.2564
2022-08-05,301.37,0.71,792.6161
2022-08-06,302.68,0.95,785.6642
2022-08-07,303.13,0.72,800.9845
2022-08-08,303.66,0.75,794.7477
2022-08-09,303.46,0.91,813.6714
