Date,Temperature,Wind speed,Clear sky GHI
2022-06-07,283.77,3.46,579.0416
2022-06-08,284.13,4.0,581.6579
2022-06-09,282.86,3.48,583.6469
2022-06-10,282.97,3.46,575.1362
2022-06-11,284.15,3.19,567.1126
2022-06-12,284.94,2.96,562.9637
2022-06-13,286.39,2.57,577.4147
2022-06-14,289.26,0.86,574.0216
2022-06-15,289.54,2.35,569.8248
2022-06-16,288.66,2.46,563.3518
2022-06-17,288.12,3.47,558.0203
2022-06-18,288.34,3.25,558.6278
2022-06-19,290.71,1.62,553.6398
2022-06-20,290.28,2.07,568.6059
2022-06-21,287.85,3.51,564.8467
2022-06-22,286.29,3.23,570.9436
2022-06-23,287.52,2.05,577.0165
2022-06-24,288.71,1.41,579.4545
2022-06-25,286.94,3.36,572.3366
2022-06-26,286.38,5.46,566.3851
2022-06-27,286.45,5.16,569.2289
2022-06-28,285.1,3.25,552.4518
2022-06-29,284.46,3.48,555.0551
2022-06-30,284.85,4.97,572.4138
2022-07-01,283.96,5.75,574.399
2022-07-02,281.9,5.01,583.8925
2022-07-03,280.78,4.03,593.0795
2022-07-04,280.84,3.81,597.0834
2022-07-05,281.69,2.8,596.4132
2022-07-06,282.17,2.92,603.4075
2022-07-07,281.89,3.52,605.133
2022-07-08,282.6,3.65,587.3461
2022-07-09,281.98,3.91,590.6032
2022-07-10,282.53,3.01,598.1245
2022-07-11,283.8,1.61,609.7783
2022-07-12,283.14,3.91,594.9476
2022-07-13,282.36,3.79,603.8525
2022-07-14,281.95,3.81,608.0764
2022-07-15,283.14,3.03,615.9041
2022-07-16,286.93,1.9,625.9132
2022-07-17,286.69,2.25,622.3968
2022-07-18,287.85,3.48,607.1166
2022-07-19,287.4,4.03,605.0092
2022-07-20,284.61,3.83,608.3894
2022-07-21,283.06,2.16,617.4539
2022-07-22,286.64,2.22,615.9507
2022-07-23,288.23,2.82,615.8526
2022-07-24,291.59,1.31,623.7519
2022-07-25,286.84,4.46,622.5825
2022-07-26,283.66,4.0,642.9588
2022-07-27,283.26,3.52,656.873
2022-07-28,285.72,3.85,656.9764
2022-07-29,287.55,3.78,643.9745
2022-07-30,289.71,2.31,648.4854
2022-07-31,288.93,2.95,611.1186
2022-08-01,289.65,3.38,628.7786
2022-08-02,294.75,6.01,624.9608
2022-08-03,297.87,6.73,633.0621
2022-08-04,292.36,6.08,640.8992
2022-08-05,287.11,3.72,681.8659
2022-08-06,285.98,3.05,692.4501
2022-08-07,285.6,3.25,691.8733
2022-08-08,285.65,3.74,699.113
2022-08-09,289.43,4.12,684.5571
2022-08-10,290.33,3.63,645.4167
2022-08-11,286.42,3.83,685.3761
2022-08-12,285.45,3.77,721.2823
2022-08-13,286.61,1.45,725.8981
2022-08-14,288.74,1.53,740.1876
2022-08-15,288.56,4.13,729.2386
2022-08-16,286.27,2.15,745.0155
2022-08-17,290.32,3.47,753.101
2022-08-18,291.77,5.99,732.4264
2022-08-19,285.5,3.67,757.8347
2022-08-20,287.11,3.64,747.5106
2022-08-21,288.35,2.49,760.4829
2022-08-22,290.69,4.83,765.4336
2022-08-23,283.31,5.32,778.283
2022-08-24,283.85,4.86,782.0011
2022-08-25,285.04,4.07,784.54
2022-08-26,286.28,3.45,785.438
2022-08-27,288.95,2.91,790.7117
2022-08-28,294.47,3.03,777.2722
2022-08-29,290.43,5.16,776.3489
2022-08-30,288.3,4.34,779.5699
2022-08-31,289.02,3.45,762.9133
2022-09-01,285.45,4.18,778.4903
2022-09-02,286.24,5.29,816.8007
2022-09-03,286.64,5.31,807.7916
2022-09-04,286.52,3.33,814.0743
2022-09-05,289.62,2.91,819.3819
2022-09-06,295.65,2.53,801.2914
2022-09-07,294.02,5.06,814.7046
2022-09-08,290.62,4.24,858.5494
2022-09-09,291.23,1.66,848.9645
2022-09-10,291.58,4.19,825.4603
2022-09-11,290.67,3.86,830.6165
2022-09-12,292.73,4.15,845.5205
2022-09-13,296.58,4.8,853.3466
2022-09-14,298.53,3.53,851.7319
2022-09-15,292.85,4.18,872.7265
2022-09-16,292.94,2.93,900.762
2022-09-17,291.91,1.97,909.6296
2022-09-18,293.89,3.18,904.397
2022-09-19,300.56,3.68,884.9307
2022-09-20,296.81,6.01,892.5333
2022-09-21,291.99,2.62,932.8498
2022-09-22,294.33,2.37,929.0798
2022-09-23,295.29,2.94,932.8455
2022-09-24,297.53,4.84,935.6422
2022-09-25,299.6,1.24,897.1747
2022-09-26,294.52,5.17,897.107
2022-09-27,290.58,2.62,911.3093
2022-09-28,291.21,3.91,955.9592
2022-09-29,293.34,4.24,954.3605
2022-09-30,294.37,3.84,924.2725
2022-10-01,295.02,2.77,913.2311
2022-10-02,297.18,2.89,923.8488
2022-10-03,297.71,1.88,930.9998
2022-10-04,295.88,2.34,951.7157
2022-10-05,299.18,0.58,963.825
2022-10-06,299.84,3.9,973.6533
2022-10-07,295.17,6.12,962.8015
2022-10-08,291.43,4.72,996.3139
2022-10-09,291.91,3.95,1032.6603
2022-10-10,295.94,3.08,1014.4468
2022-10-11,299.9,3.91,980.6682
2022-10-12,301.55,3.92,965.2479
2022-10-13,289.01,3.42,971.3367
2022-10-14,293.77,3.95,983.2068
2022-10-15,296.86,4.75,993.1669
2022-10-16,299.34,4.57,991.3046
2022-10-17,302.21,3.96,979.0487
2022-10-18,294.84,6.35,1011.3022
2022-10-19,295.42,4.18,1034.6749
2022-10-20,297.26,1.96,1034.825
2022-10-21,300.32,0.23,1044.499
2022-10-22,302.29,1.76,1034.2637
2022-10-23,298.52,4.6,1020.9334
2022-10-24,298.59,2.14,1039.9174
2022-10-25,301.94,1.61,1009.6896
2022-10-26,299.22,4.02,1038.995
2022-10-27,298.24,2.92,1040.406
2022-10-28,299.45,2.42,1024.4161
2022-10-29,302.34,5.51,1015.9877
2022-10-30,305.65,7.4,1006.1367
2022-10-31,294.1,8.53,1061.1423
2022-11-01,292.4,5.75,1112.1494
2022-11-02,290.96,3.7,1118.2484
2022-11-03,292.79,4.0,1116.3354
2022-11-04,295.43,4.17,1113.218
2022-11-05,297.49,3.13,1117.0189
2022-11-06,300.19,3.82,1109.0415
2022-11-07,301.4,2.92,1104.8616
2022-11-08,302.85,0.36,1086.2118
2022-11-09,302.92,4.94,1089.1881
2022-11-10,303.44,1.21,1081.1777
2022-11-11,304.96,4.45,1064.1191
2022-11-12,303.52,3.6,1061.2346
2022-11-13,298.51,5.04,1105.592
2022-11-14,295.52,4.18,1108.5088
2022-11-15,296.88,3.61,1093.3866
2022-11-16,291.94,2.8,1087.0244
2022-11-17,296.28,4.23,1089.573
2022-11-18,303.27,4.99,1082.7953
2022-11-19,300.3,4.87,1120.9084
2022-11-20,296.76,3.74,1145.6091
2022-11-21,295.18,3.86,1101.081
2022-11-22,295.94,3.46,1097.6916
2022-11-23,297.15,2.16,1104.1487
2022-11-24,298.75,2.49,1108.7157
2022-11-25,301.86,1.55,1097.1505
2022-11-26,302.13,1.65,1099.3906
2022-11-27,299.4,4.13,1108.1458
2022-11-28,298.19,5.03,1132.6736
2022-11-29,297.25,5.18,1159.3767
2022-11-30,297.98,4.75,1174.9281
2022-12-01,299.58,4.12,1158.7812
2022-12-02,301.3,3.88,1142.6322
2022-12-03,302.37,3.39,1163.9722
2022-12-04,303.32,3.47,1162.0704
2022-12-05,305.82,3.11,1152.2074
2022-12-06,308.46,2.02,1154.0686
2022-12-07,304.78,6.57,1131.8149
2022-12-08,302.33,4.79,1137.2961
2022-12-09,304.1,3.55,1127.2971
2022-12-10,307.61,2.1,1138.9466
2022-12-11,305.65,3.35,1131.9496
2022-12-12,299.07,4.74,1148.7003
2022-12-13,300.12,4.8,1160.2341
2022-12-14,299.31,4.49,1133.212
2022-12-15,299.02,4.97,1134.9358
2022-12-16,298.62,5.27,1122.0297
2022-12-17,300.61,3.79,1135.3871
2022-12-18,302.8,1.97,1147.65
2022-12-19,303.18,1.19,1134.2347
2022-12-20,304.34,1.07,1117.8999
2022-12-21,304.47,0.46,1114.6589
2022-12-22,300.26,4.93,1094.7557
2022-12-23,298.61,3.34,1106.2978
2022-12-24,300.55,3.76,1112.9263
2022-12-25,301.92,4.67,1121.5652
2022-12-26,301.73,5.04,1111.814
2022-12-27,302.91,5.41,1116.2368
2022-12-28,304.82,5.05,1110.7455
2022-12-29,301.58,5.05,1087.1473
2022-12-30,305.06,5.12,1088.5815
2022-12-31,306.57,3.69,1107.8809
