Date,Temperature,Wind speed,Clear sky GHI
2022-06-10,219.4,9.51,0.0
2022-06-11,229.67,12.3,0.0
2022-06-12,223.51,11.58,0.0
2022-06-13,222.28,12.91,0.0
2022-06-14,225.79,12.26,0.0
2022-06-15,224.43,10.05,0.0
2022-06-16,221.06,8.32,0.0
2022-06-17,219.49,10.33,0.0
2022-06-18,223.09,8.82,0.0
2022-06-19,233.06,9.84,0.0
2022-06-20,234.78,10.42,0.0
2022-06-21,228.45,10.35,0.0
2022-06-22,236.24,9.99,0.0
2022-06-23,230.72,10.0,0.0
2022-06-24,224.82,9.64,0.0
2022-06-25,225.78,10.44,0.0
2022-06-26,222.87,10.68,0.0
2022-06-27,217.81,11.37,0.0
2022-06-28,213.83,10.88,0.0
2022-06-29,215.49,8.02,0.0
2022-06-30,217.92,5.36,0.0
2022-07-01,219.43,4.86,0.0
2022-07-02,217.79,4.59,0.0
2022-07-03,217.71,7.07,0.0
2022-07-04,216.63,7.02,0.0
2022-07-05,212.76,5.73,0.0
2022-07-06,220.18,4.86,0.0
2022-07-07,219.29,7.65,0.0
2022-07-08,219.69,8.8,0.0
2022-07-09,223.81,9.57,0.0
2022-07-10,222.26,8.29,0.0
2022-07-11,219.98,6.64,0.0
2022-07-12,219.54,7.55,0.0
2022-07-13,218.53,5.65,0.0
2022-07-14,219.72,9.38,0.0
2022-07-15,213.25,10.59,0.0
2022-07-16,216.64,8.78,0.0
2022-07-17,215.5,8.97,0.0
2022-07-18,221.62,6.49,0.0
2022-07-19,222.88,6.21,0.0
2022-07-20,224.51,7.18,0.0
2022-07-21,231.43,9.13,0.0
2022-07-22,241.45,3.25,0.0
2022-07-23,233.99,4.13,0.0
2022-07-24,224.48,5.93,0.0
2022-07-25,220.51,6.91,0.0
2022-07-26,220.42,11.86,0.0
2022-07-27,218.97,12.47,0.0
2022-07-28,218.95,10.73,0.0
2022-07-29,227.14,8.55,0.0
2022-07-30,223.16,12.5,0.0
2022-07-31,228.93,8.99,0.0
2022-08-01,233.52,12.44,0.0
2022-08-02,227.99,5.48,0.0
2022-08-03,224.85,8.2,0.0
2022-08-04,222.07,8.99,0.0
2022-08-05,224.65,8.12,0.0
2022-08-06,221.65,8.92,0.0
2022-08-07,223.01,9.36,0.0
2022-08-08,222.06,8.64,0.0
2022-08-09,220.71,6.52,0.0
2022-08-10,216.94,10.02,0.0
2022-08-11,216.59,11.83,0.0
2022-08-12,222.0,10.16,0.0
2022-08-13,215.51,8.04,0.0
2022-08-14,220.59,11.16,0.0
2022-08-15,220.69,11.38,0.0
2022-08-16,218.71,11.25,0.0
