# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 38.8950
# Longitude (positive East, ISO 19115): -77.0365
# Altitude (m): 10.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0;11164.7539;8113.2964;6491.5928;1621.7036;9421.0830
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0;11191.6133;7804.2563;5740.4155;2063.8406;8136.2686
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0;11217.6084;8113.4395;6611.8013;1501.6382;9517.2803
2022-05-22T00:00:00.0/2022-05-23T00:00:00.0;11242.7344;7717.0757;5548.4492;2168.6267;7753.5640
2022-05-23T00:00:00.0/2022-05-24T00:00:00.0;11266.9717;7943.1426;5967.1016;1976.0411;8482.1318
2022-05-24T00:00:00.0/2022-05-25T00:00:00.0;11290.3730;8126.0244;6598.8076;1527.2167;9466.8691
2022-05-25T00:00:00.0/2022-05-26T00:00:00.0;11312.8389;8166.0410;6492.2461;1673.7946;9432.3574
2022-05-26T00:00:00.0/2022-05-27T00:00:00.0;11334.5166;8070.9995;6095.9849;1975.0144;8692.0156
2022-05-27T00:00:00.0/2022-05-28T00:00:00.0;11355.3066;8112.8335;6404.0981;1708.7357;9235.7793
2022-05-28T00:00:00.0/2022-05-29T00:00:00.0;11375.1963;8451.4170;7284.1650;1167.2522;10698.9834
2022-05-29T00:00:00.0/2022-05-30T00:00:00.0;11394.2002;8360.8672;6844.5273;1516.3402;10033.0898
2022-05-30T00:00:00.0/2022-05-31T00:00:00.0;11412.3447;8324.8926;6872.2808;1452.6122;9959.4297
2022-05-31T00:00:00.0/2022-06-01T00:00:00.0;11429.5928;8352.1367;6927.4531;1424.6837;9963.4521
2022-06-01T00:00:00.0/2022-06-02T00:00:00.0;11446.0029;8111.3052;6262.9243;1848.3812;8961.5566
2022-06-02T00:00:00.0/2022-06-03T00:00:00.0;11461.4629;7988.7632;5816.8154;2171.9478;8181.2505
2022-06-03T00:00:00.0/2022-06-04T00:00:00.0;11476.1035;8670.4883;7468.3516;1202.1367;10905.0967
2022-06-04T00:00:00.0/2022-06-05T00:00:00.0;11489.8359;8654.5957;7156.1055;1498.4902;10517.8564
2022-06-05T00:00:00.0/2022-06-06T00:00:00.0;11502.6455;8722.5186;7546.5708;1175.9476;11117.6309
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0;11514.5967;8657.2822;7276.1890;1381.0936;10698.1221
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0;11525.6592;8099.9292;5929.0742;2170.8550;8469.4023
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0;11535.8516;8301.0020;6608.1626;1692.8398;9468.1348
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0;11545.1426;8710.3965;7585.0093;1125.3877;10966.5273
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0;11553.5254;8630.5000;7185.1431;1445.3572;10469.3633
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0;11561.0430;8285.4023;6445.8877;1839.5146;9122.9092
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0;11567.6533;8174.3745;6280.1304;1894.2439;8763.6289
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0;11573.3975;8173.6187;6280.5869;1893.0321;8838.4883
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0;11578.2402;8143.7847;6112.1699;2031.6147;8609.8906
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0;11582.1865;8250.4795;6350.6938;1899.7860;8969.1475
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0;11585.2871;8146.6191;6111.2153;2035.4039;8626.3936
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0;11587.4717;8548.8008;7255.0327;1293.7675;10554.5234
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0;11588.7656;8811.6562;7724.7393;1086.9172;11485.4170
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0;11589.2158;9092.0654;8056.6475;1035.4185;11927.4180
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0;11588.7490;8458.7754;6736.0957;1722.6796;9706.0918
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0;11587.3662;8256.7510;6207.8457;2048.9050;8932.7393
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0;11585.1377;8119.9580;5943.8691;2176.0886;8298.0898
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0;11582.0654;8371.7070;6701.0659;1670.6412;9615.9961
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0;11578.0781;8460.0254;6922.9727;1537.0525;10039.7090
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0;11573.1836;8518.6289;7133.6646;1384.9645;10369.4453
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0;11567.4473;8259.7451;6423.2866;1836.4586;9190.4902
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0;11560.8281;8154.1729;6282.3311;1871.8417;8891.5059
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0;11553.3105;8912.8027;7848.2441;1064.5585;11587.1406
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0;11544.9521;8469.0186;6955.1216;1513.8969;10106.3936
2022-06-30T00:00:00.0/2022-07-01T00:00:00.0;11535.6875;8628.8154;7321.3892;1307.4263;10556.1738
2022-07-01T00:00:00.0/2022-07-02T00:00:00.0;11525.5977;8289.6572;6697.6763;1591.9810;9599.8799
2022-07-02T00:00:00.0/2022-07-03T00:00:00.0;11514.5977;8029.4121;6027.5947;2001.8174;8419.9443
2022-07-03T00:00:00.0/2022-07-04T00:00:00.0;11502.7803;8235.6904;6519.0103;1716.6807;9171.7139
2022-07-04T00:00:00.0/2022-07-05T00:00:00.0;11490.0615;8719.9951;7548.1792;1171.8160;11107.8457
2022-07-05T00:00:00.0/2022-07-06T00:00:00.0;11476.4893;7939.3105;5712.8848;2226.4258;8253.4307
2022-07-06T00:00:00.0/2022-07-07T00:00:00.0;11462.0645;8023.2607;6255.0620;1768.1986;8761.6748
2022-07-07T00:00:00.0/2022-07-08T00:00:00.0;11446.8193;8140.8926;6606.6597;1534.2329;9297.0010
2022-07-08T00:00:00.0/2022-07-09T00:00:00.0;11430.6895;8000.7900;6011.7856;1989.0044;8549.1211
2022-07-09T00:00:00.0/2022-07-10T00:00:00.0;11413.6680;7921.8081;6011.6577;1910.1503;8353.6113
2022-07-10T00:00:00.0/2022-07-11T00:00:00.0;11395.8936;8236.8164;6522.4077;1714.4091;9380.4932
2022-07-11T00:00:00.0/2022-07-12T00:00:00.0;11377.2285;8507.8760;7203.1074;1304.7682;10460.1006
2022-07-12T00:00:00.0/2022-07-13T00:00:00.0;11357.7197;7988.7222;5993.8242;1994.8978;8607.6719
2022-07-13T00:00:00.0/2022-07-14T00:00:00.0;11337.3926;8362.4355;7117.2031;1245.2325;10349.1367
2022-07-14T00:00:00.0/2022-07-15T00:00:00.0;11316.1836;8093.0859;6390.8696;1702.2162;9190.0020
2022-07-15T00:00:00.0/2022-07-16T00:00:00.0;11294.1826;8045.0132;6270.0723;1774.9407;8997.8535
2022-07-16T00:00:00.0/2022-07-17T00:00:00.0;11271.3506;7807.2285;5649.8789;2157.3496;7993.3906
2022-07-17T00:00:00.0/2022-07-18T00:00:00.0;11247.7041;7825.6523;5708.6909;2116.9617;8048.7983
2022-07-18T00:00:00.0/2022-07-19T00:00:00.0;11223.1914;7903.3760;6201.2646;1702.1116;8815.4922
2022-07-19T00:00:00.0/2022-07-20T00:00:00.0;11197.8877;7964.7549;6416.7490;1548.0059;9275.8594
2022-07-20T00:00:00.0/2022-07-21T00:00:00.0;11171.7803;8109.1987;6726.8154;1382.3829;9753.1641
2022-07-21T00:00:00.0/2022-07-22T00:00:00.0;11144.8213;7968.3047;6378.7915;1589.5128;9124.7461
2022-07-22T00:00:00.0/2022-07-23T00:00:00.0;11117.0840;8112.6470;6800.3838;1312.2634;9852.6221
2022-07-23T00:00:00.0/2022-07-24T00:00:00.0;11088.5117;8065.7559;6665.7744;1399.9813;9688.5908
2022-07-24T00:00:00.0/2022-07-25T00:00:00.0;11059.1299;7736.7617;5809.9272;1926.8345;8291.7393
2022-07-25T00:00:00.0/2022-07-26T00:00:00.0;11028.9844;7597.4141;5524.6475;2072.7666;7919.3145
2022-07-26T00:00:00.0/2022-07-27T00:00:00.0;10998.0469;7700.8071;6031.7178;1669.0892;8814.6279
2022-07-27T00:00:00.0/2022-07-28T00:00:00.0;10966.2930;7613.4785;5762.5767;1850.9022;8251.7480
2022-07-28T00:00:00.0/2022-07-29T00:00:00.0;10933.7510;7665.1904;6083.3262;1581.8645;8829.0713
2022-07-29T00:00:00.0/2022-07-30T00:00:00.0;10900.4248;7427.4248;5173.5332;2253.8916;7530.5283
2022-07-30T00:00:00.0/2022-07-31T00:00:00.0;10866.3223;8148.5698;7086.2295;1062.3403;10497.2871
2022-07-31T00:00:00.0/2022-08-01T00:00:00.0;10831.4482;7797.7861;6426.2031;1371.5829;9543.9023
2022-08-01T00:00:00.0/2022-08-02T00:00:00.0;10795.8496;7763.4067;6381.3735;1382.0332;9369.4902
2022-08-02T00:00:00.0/2022-08-03T00:00:00.0;10759.4580;7611.7104;5937.0635;1674.6470;8858.9375
2022-08-03T00:00:00.0/2022-08-04T00:00:00.0;10722.3125;7746.3394;6428.0806;1318.2588;9608.9434
2022-08-04T00:00:00.0/2022-08-05T00:00:00.0;10684.4150;7565.0757;6041.0283;1524.0472;8893.9219
2022-08-05T00:00:00.0/2022-08-06T00:00:00.0;10645.7734;7451.8765;5772.0264;1679.8501;8350.4385
2022-08-06T00:00:00.0/2022-08-07T00:00:00.0;10606.3916;7471.0806;6031.8530;1439.2279;8907.1055
2022-08-07T00:00:00.0/2022-08-08T00:00:00.0;10566.2754;7474.3975;6123.2485;1351.1492;9142.1426
2022-08-08T00:00:00.0/2022-08-09T00:00:00.0;10525.4297;7464.0703;6141.8535;1322.2167;9162.1533
2022-08-09T00:00:00.0/2022-08-10T00:00:00.0;10483.8643;7503.5034;6305.7715;1197.7317;9457.5127
2022-08-10T00:00:00.0/2022-08-11T00:00:00.0;10441.5918;7334.4146;5824.7876;1509.6266;8515.0049
2022-08-11T00:00:00.0/2022-08-12T00:00:00.0;10398.6045;7579.5420;6408.6475;1170.8948;9594.0518
2022-08-12T00:00:00.0/2022-08-13T00:00:00.0;10354.9072;7756.1157;6694.8853;1061.2310;10259.5957
2022-08-13T00:00:00.0/2022-08-14T00:00:00.0;10310.5029;7967.3589;7103.8408;863.5176;11075.0391
2022-08-14T00:00:00.0/2022-08-15T00:00:00.0;10265.3682;7487.7007;6236.4863;1251.2145;9526.6162
2022-08-15T00:00:00.0/2022-08-16T00:00:00.0;10219.6982;7260.5552;5619.0454;1641.5101;8424.5166
2022-08-16T00:00:00.0/2022-08-17T00:00:00.0;10173.3096;7386.5767;6039.3740;1347.2029;9053.4619
2022-08-17T00:00:00.0/2022-08-18T00:00:00.0;10126.2969;7216.8438;5667.1299;1549.7140;8553.1875
2022-08-18T00:00:00.0/2022-08-19T00:00:00.0;10078.6094;7286.5239;5897.5918;1388.9324;8989.4307
2022-08-19T00:00:00.0/2022-08-20T00:00:00.0;10030.2646;7212.9082;5838.4780;1374.4304;8940.6348
2022-08-20T00:00:00.0/2022-08-21T00:00:00.0;9981.2793;7208.5054;5983.5190;1224.9863;9177.1816
2022-08-21T00:00:00.0/2022-08-22T00:00:00.0;9931.6387;7038.8335;5662.8657;1375.9678;8641.1084
2022-08-22T00:00:00.0/2022-08-23T00:00:00.0;9881.3301;6859.7690;5052.9966;1806.7729;7716.3418
2022-08-23T00:00:00.0/2022-08-24T00:00:00.0;9830.4287;7182.7437;6155.0498;1027.6941;9575.5439
2022-08-24T00:00:00.0/2022-08-25T00:00:00.0;9778.8643;6956.4692;5571.2754;1385.1940;8545.9004
2022-08-25T00:00:00.0/2022-08-26T00:00:00.0;9726.7383;6835.4556;5257.7603;1577.6954;7933.1904
2022-08-26T00:00:00.0/2022-08-27T00:00:00.0;9673.9961;6914.7559;5577.7290;1337.0266;8544.1064
2022-08-27T00:00:00.0/2022-08-28T00:00:00.0;9620.6426;6693.2456;4974.2085;1719.0369;7697.2412
2022-08-28T00:00:00.0/2022-08-29T00:00:00.0;9566.7725;6794.0908;5323.6851;1470.4059;8238.6943
2022-08-29T00:00:00.0/2022-08-30T00:00:00.0;9512.2754;6787.7095;5463.4175;1324.2922;8625.0127
2022-08-30T00:00:00.0/2022-08-31T00:00:00.0;9457.2441;6626.0464;5187.7051;1438.3412;8083.9966
2022-08-31T00:00:00.0/2022-09-01T00:00:00.0;9401.6406;6977.4189;5959.5894;1017.8298;9553.9297
2022-09-01T00:00:00.0/2022-09-02T00:00:00.0;9345.5244;6871.3491;5787.3457;1084.0035;9424.1904
2022-09-02T00:00:00.0/2022-09-03T00:00:00.0;9288.8555;6809.4009;5774.2271;1035.1736;9324.7344
2022-09-03T00:00:00.0/2022-09-04T00:00:00.0;9231.6602;6647.2080;5406.2241;1240.9840;8607.4209
2022-09-04T00:00:00.0/2022-09-05T00:00:00.0;9174.0186;6483.0474;5179.4194;1303.6277;8289.5195
2022-09-05T00:00:00.0/2022-09-06T00:00:00.0;9115.8330;6350.5327;5044.3730;1306.1595;8067.6401
2022-09-06T00:00:00.0/2022-09-07T00:00:00.0;9057.2598;6417.0308;5469.2646;947.7664;8970.0811
2022-09-07T00:00:00.0/2022-09-08T00:00:00.0;8998.1396;6343.7954;5108.3911;1235.4041;8243.9297
2022-09-08T00:00:00.0/2022-09-09T00:00:00.0;8938.6035;6368.8276;5152.0708;1216.7567;8383.5947
2022-09-09T00:00:00.0/2022-09-10T00:00:00.0;8878.5889;6483.0474;5266.1660;1216.8813;8702.3691
2022-09-10T00:00:00.0/2022-09-11T00:00:00.0;8818.1689;6179.9146;4611.9746;1567.9397;7421.9404
2022-09-11T00:00:00.0/2022-09-12T00:00:00.0;8757.3076;6104.0762;5039.0464;1065.0300;8241.1924
2022-09-12T00:00:00.0/2022-09-13T00:00:00.0;8696.0273;6072.2036;4859.9209;1212.2830;8027.3032
2022-09-13T00:00:00.0/2022-09-14T00:00:00.0;8634.3975;6321.6665;5344.7319;976.9346;8912.1719
2022-09-14T00:00:00.0/2022-09-15T00:00:00.0;8572.3857;6319.0098;5376.2642;942.7454;9121.2998
2022-09-15T00:00:00.0/2022-09-16T00:00:00.0;8510.0078;5808.2974;4087.0203;1721.2772;6733.2788
2022-09-16T00:00:00.0/2022-09-17T00:00:00.0;8447.2529;5410.6289;3307.7393;2102.8899;5312.5273
2022-09-17T00:00:00.0/2022-09-18T00:00:00.0;8384.1494;5348.9312;3205.4863;2143.4448;5079.3428
2022-09-18T00:00:00.0/2022-09-19T00:00:00.0;8320.7666;5842.2524;4354.4390;1487.8137;7269.5586
2022-09-19T00:00:00.0/2022-09-20T00:00:00.0;8257.0400;5806.8530;4587.2051;1219.6478;7774.0439
2022-09-20T00:00:00.0/2022-09-21T00:00:00.0;8193.0518;5990.0410;5009.4868;980.5540;8708.2969
2022-09-21T00:00:00.0/2022-09-22T00:00:00.0;8128.7690;5796.8345;4682.9136;1113.9209;8135.9751
2022-09-22T00:00:00.0/2022-09-23T00:00:00.0;8064.2202;5712.9102;4627.0234;1085.8868;8209.8584
2022-09-23T00:00:00.0/2022-09-24T00:00:00.0;7999.4766;6154.6914;5390.5273;764.1641;9764.5732
2022-09-24T00:00:00.0/2022-09-25T00:00:00.0;7934.5205;5950.9927;5140.3696;810.6234;9250.1455
2022-09-25T00:00:00.0/2022-09-26T00:00:00.0;7869.3198;5594.3179;4411.7817;1182.5360;7782.8071
2022-09-26T00:00:00.0/2022-09-27T00:00:00.0;7803.9971;5750.2671;4819.8252;930.4415;8710.9316
2022-09-27T00:00:00.0/2022-09-28T00:00:00.0;7738.4653;5745.9258;4750.5537;995.3721;8560.0459
2022-09-28T00:00:00.0/2022-09-29T00:00:00.0;7672.8364;5742.0396;4893.4771;848.5623;8988.1250
2022-09-29T00:00:00.0/2022-09-30T00:00:00.0;7607.0532;5756.0459;5032.5317;723.5140;9330.9375
2022-09-30T00:00:00.0/2022-10-01T00:00:00.0;7541.2007;5484.9595;4544.7407;940.2186;8374.1104
2022-10-01T00:00:00.0/2022-10-02T00:00:00.0;7475.2490;5253.4878;4081.5146;1171.9733;7553.2485
2022-10-02T00:00:00.0/2022-10-03T00:00:00.0;7409.2192;5264.0171;4437.4634;826.5540;8276.5273
2022-10-03T00:00:00.0/2022-10-04T00:00:00.0;7343.2109;5333.8228;4529.6963;804.1264;8557.2500
2022-10-04T00:00:00.0/2022-10-05T00:00:00.0;7277.1436;5266.9839;4497.3613;769.6227;8522.7588
2022-10-05T00:00:00.0/2022-10-06T00:00:00.0;7211.1226;5168.2554;4333.6816;834.5738;8250.2764
2022-10-06T00:00:00.0/2022-10-07T00:00:00.0;7145.0928;5212.6279;4394.7637;817.8643;8448.6445
2022-10-07T00:00:00.0/2022-10-08T00:00:00.0;7079.1436;5074.6245;3992.1963;1082.4282;7494.2920
2022-10-08T00:00:00.0/2022-10-09T00:00:00.0;7013.2339;5266.5098;4452.2153;814.2944;8696.4756
2022-10-09T00:00:00.0/2022-10-10T00:00:00.0;6947.4424;5261.7534;4492.7241;769.0293;8869.4854
2022-10-10T00:00:00.0/2022-10-11T00:00:00.0;6881.7363;5143.6719;4367.4585;776.2134;8648.8633
2022-10-11T00:00:00.0/2022-10-12T00:00:00.0;6816.2271;5063.8457;4271.7520;792.0939;8517.3770
2022-10-12T00:00:00.0/2022-10-13T00:00:00.0;6750.8101;4770.9814;3668.2744;1102.7072;7096.5015
2022-10-13T00:00:00.0/2022-10-14T00:00:00.0;6685.5962;4625.9614;3583.8447;1042.1169;7100.2744
2022-10-14T00:00:00.0/2022-10-15T00:00:00.0;6620.5522;4885.8906;4056.6467;829.2437;8145.2295
2022-10-15T00:00:00.0/2022-10-16T00:00:00.0;6555.7607;4816.2002;4046.3738;769.8264;8248.6416
2022-10-16T00:00:00.0/2022-10-17T00:00:00.0;6491.1782;4694.5723;3832.2954;862.2772;7642.4849
2022-10-17T00:00:00.0/2022-10-18T00:00:00.0;6426.9033;4454.7988;3283.9124;1170.8864;6534.2070
2022-10-18T00:00:00.0/2022-10-19T00:00:00.0;6362.8369;4773.2036;4017.2578;755.9459;8411.6436
2022-10-19T00:00:00.0/2022-10-20T00:00:00.0;6299.1763;4702.2285;4017.7446;684.4839;8539.9375
2022-10-20T00:00:00.0/2022-10-21T00:00:00.0;6235.8457;4696.7993;4010.1431;686.6564;8495.8398
2022-10-21T00:00:00.0/2022-10-22T00:00:00.0;6172.8481;4623.2554;3944.3765;678.8788;8437.0020
2022-10-22T00:00:00.0/2022-10-23T00:00:00.0;6110.2822;4540.9038;3834.3320;706.5717;8219.2441
2022-10-23T00:00:00.0/2022-10-24T00:00:00.0;6048.1240;4220.1011;3282.9160;937.1848;6997.4600
2022-10-24T00:00:00.0/2022-10-25T00:00:00.0;5986.3770;4155.5381;3360.9387;794.5994;7199.9092
2022-10-25T00:00:00.0/2022-10-26T00:00:00.0;5925.1382;4264.9331;3517.8323;747.1006;7650.0469
2022-10-26T00:00:00.0/2022-10-27T00:00:00.0;5864.3867;3998.5583;2976.1553;1022.4030;6310.8389
2022-10-27T00:00:00.0/2022-10-28T00:00:00.0;5804.1128;4295.3853;3694.4961;600.8893;8246.0498
2022-10-28T00:00:00.0/2022-10-29T00:00:00.0;5744.4346;4153.7158;3316.2341;837.4818;7388.9814
2022-10-29T00:00:00.0/2022-10-30T00:00:00.0;5685.3228;4112.5859;3220.9836;891.6024;7091.2603
2022-10-30T00:00:00.0/2022-10-31T00:00:00.0;5626.8032;4112.5078;3356.7549;755.7529;7533.1157
2022-10-31T00:00:00.0/2022-11-01T00:00:00.0;5568.9014;3775.3123;2925.1670;850.1453;6502.4492
2022-11-01T00:00:00.0/2022-11-02T00:00:00.0;5511.6333;3842.2952;3123.5164;718.7787;7081.8975
2022-11-02T00:00:00.0/2022-11-03T00:00:00.0;5454.9795;3818.3833;2974.1116;844.2718;6724.6074
2022-11-03T00:00:00.0/2022-11-04T00:00:00.0;5399.0991;3779.6655;2884.1997;895.4658;6531.5493
2022-11-04T00:00:00.0/2022-11-05T00:00:00.0;5343.9341;3742.9531;2872.0991;870.8538;6544.7007
2022-11-05T00:00:00.0/2022-11-06T00:00:00.0;5289.5088;3663.6736;2758.8748;904.7989;6336.4121
2022-11-06T00:00:00.0/2022-11-07T00:00:00.0;5235.8462;3501.3047;2593.4663;907.8383;5961.6167
2022-11-07T00:00:00.0/2022-11-08T00:00:00.0;5182.9697;3697.8025;3062.7661;635.0364;7239.1851
2022-11-08T00:00:00.0/2022-11-09T00:00:00.0;5130.9014;3705.7446;3000.7207;705.0238;7278.0674
2022-11-09T00:00:00.0/2022-11-10T00:00:00.0;5079.6631;3743.4944;3167.0803;576.4140;7722.8896
2022-11-10T00:00:00.0/2022-11-11T00:00:00.0;5029.2773;3517.9487;2606.4099;911.5388;6179.7354
2022-11-11T00:00:00.0/2022-11-12T00:00:00.0;4979.7334;3265.0823;2393.0400;872.0422;5657.3965
2022-11-12T00:00:00.0/2022-11-13T00:00:00.0;4931.1616;3311.4153;2481.4692;829.9460;5985.5234
2022-11-13T00:00:00.0/2022-11-14T00:00:00.0;4883.4805;3626.5254;3093.4771;533.0484;7784.8242
2022-11-14T00:00:00.0/2022-11-15T00:00:00.0;4836.7383;3584.6062;2995.1521;589.4541;7552.4902
2022-11-15T00:00:00.0/2022-11-16T00:00:00.0;4790.9541;3246.2151;2390.5552;855.6599;5880.0654
2022-11-16T00:00:00.0/2022-11-17T00:00:00.0;4746.1489;3445.5356;2878.0088;567.5267;7343.7827
2022-11-17T00:00:00.0/2022-11-18T00:00:00.0;4702.3853;3489.6572;2944.3157;545.3414;7620.7388
2022-11-18T00:00:00.0/2022-11-19T00:00:00.0;4659.6177;3340.2051;2666.2095;673.9956;6790.6729
2022-11-19T00:00:00.0/2022-11-20T00:00:00.0;4617.8877;3338.9758;2689.5625;649.4135;6936.3936
2022-11-20T00:00:00.0/2022-11-21T00:00:00.0;4577.2310;3467.9854;2933.8743;534.1111;7758.1719
2022-11-21T00:00:00.0/2022-11-22T00:00:00.0;4537.6670;3363.6814;2826.0691;537.6123;7477.7188
2022-11-22T00:00:00.0/2022-11-23T00:00:00.0;4499.2314;3214.6013;2487.7815;726.8197;6592.5898
2022-11-23T00:00:00.0/2022-11-24T00:00:00.0;4461.9023;3236.5005;2638.2471;598.2536;6971.7271
2022-11-24T00:00:00.0/2022-11-25T00:00:00.0;4425.7349;3131.4265;2437.4622;693.9645;6458.8140
2022-11-25T00:00:00.0/2022-11-26T00:00:00.0;4390.7104;3018.9053;2387.1072;631.7982;6419.0298
2022-11-26T00:00:00.0/2022-11-27T00:00:00.0;4356.8882;3120.2344;2577.2046;543.0297;6972.5977
2022-11-27T00:00:00.0/2022-11-28T00:00:00.0;4324.2329;2855.6775;2219.8315;635.8460;5901.6670
2022-11-28T00:00:00.0/2022-11-29T00:00:00.0;4292.8257;3020.6382;2493.9768;526.6613;6825.1797
2022-11-29T00:00:00.0/2022-11-30T00:00:00.0;4262.6387;2996.3442;2384.3076;612.0366;6571.2471
2022-11-30T00:00:00.0/2022-12-01T00:00:00.0;4233.6660;2827.3394;2182.8938;644.4456;5962.4565
2022-12-01T00:00:00.0/2022-12-02T00:00:00.0;4205.9785;3135.1204;2650.9729;484.1475;7433.2817
2022-12-02T00:00:00.0/2022-12-03T00:00:00.0;4179.5664;2945.9829;2330.0332;615.9498;6479.9771
2022-12-03T00:00:00.0/2022-12-04T00:00:00.0;4154.4351;2663.7449;1702.5918;961.1530;4575.0093
2022-12-04T00:00:00.0/2022-12-05T00:00:00.0;4130.5977;3049.0867;2549.9902;499.0965;7192.6680
2022-12-05T00:00:00.0/2022-12-06T00:00:00.0;4108.0669;2984.3562;2423.8533;560.5029;6841.8735
2022-12-06T00:00:00.0/2022-12-07T00:00:00.0;4086.8223;2535.2180;1469.0126;1066.2054;3870.4985
2022-12-07T00:00:00.0/2022-12-08T00:00:00.0;4066.9382;2595.2620;1791.4821;803.7798;4841.5957
2022-12-08T00:00:00.0/2022-12-09T00:00:00.0;4048.3887;2745.0857;2055.5310;689.5546;5727.4565
2022-12-09T00:00:00.0/2022-12-10T00:00:00.0;4031.2568;2888.9763;2345.8708;543.1054;6671.6240
2022-12-10T00:00:00.0/2022-12-11T00:00:00.0;4015.4202;2840.9905;2283.3853;557.6051;6501.2422
2022-12-11T00:00:00.0/2022-12-12T00:00:00.0;4000.9453;2673.7473;1878.5187;795.2287;5232.2959
2022-12-12T00:00:00.0/2022-12-13T00:00:00.0;3987.8379;2795.0745;2236.6060;558.4683;6427.4043
2022-12-13T00:00:00.0/2022-12-14T00:00:00.0;3976.1030;2946.8167;2480.9082;465.9085;7244.4033
2022-12-14T00:00:00.0/2022-12-15T00:00:00.0;3965.7927;2871.8540;2351.8474;520.0067;6812.3872
2022-12-15T00:00:00.0/2022-12-16T00:00:00.0;3956.8750;2583.7620;1894.4446;689.3173;5344.3291
2022-12-16T00:00:00.0/2022-12-17T00:00:00.0;3949.3201;2736.7363;2112.4092;624.3271;6092.0972
2022-12-17T00:00:00.0/2022-12-18T00:00:00.0;3943.1990;2775.8809;2193.5872;582.2937;6346.3872
2022-12-18T00:00:00.0/2022-12-19T00:00:00.0;3938.4861;2838.6382;2362.6914;475.9468;6910.9639
2022-12-19T00:00:00.0/2022-12-20T00:00:00.0;3935.1450;2882.7524;2429.3469;453.4055;7142.1646
2022-12-20T00:00:00.0/2022-12-21T00:00:00.0;3933.2546;2796.5784;2273.0310;523.5474;6617.9805
2022-12-21T00:00:00.0/2022-12-22T00:00:00.0;3932.7827;2718.1169;2043.8000;674.3168;5876.1094
