# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): -79.4063
# Longitude (positive East, ISO 19115): 0.3149
# Altitude (m): 2387.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-06-30T00:00:00.0/2022-07-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-01T00:00:00.0/2022-07-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-02T00:00:00.0/2022-07-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-03T00:00:00.0/2022-07-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-04T00:00:00.0/2022-07-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-05T00:00:00.0/2022-07-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-06T00:00:00.0/2022-07-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-07T00:00:00.0/2022-07-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-08T00:00:00.0/2022-07-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-09T00:00:00.0/2022-07-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-10T00:00:00.0/2022-07-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-11T00:00:00.0/2022-07-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-12T00:00:00.0/2022-07-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-13T00:00:00.0/2022-07-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-14T00:00:00.0/2022-07-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-15T00:00:00.0/2022-07-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-16T00:00:00.0/2022-07-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-17T00:00:00.0/2022-07-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-18T00:00:00.0/2022-07-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-19T00:00:00.0/2022-07-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-20T00:00:00.0/2022-07-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-21T00:00:00.0/2022-07-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-22T00:00:00.0/2022-07-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-23T00:00:00.0/2022-07-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-24T00:00:00.0/2022-07-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-25T00:00:00.0/2022-07-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-26T00:00:00.0/2022-07-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-27T00:00:00.0/2022-07-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-28T00:00:00.0/2022-07-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-29T00:00:00.0/2022-07-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-30T00:00:00.0/2022-07-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-07-31T00:00:00.0/2022-08-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-01T00:00:00.0/2022-08-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-02T00:00:00.0/2022-08-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-03T00:00:00.0/2022-08-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-04T00:00:00.0/2022-08-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-05T00:00:00.0/2022-08-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-06T00:00:00.0/2022-08-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-07T00:00:00.0/2022-08-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-08T00:00:00.0/2022-08-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-09T00:00:00.0/2022-08-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-10T00:00:00.0/2022-08-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-11T00:00:00.0/2022-08-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-12T00:00:00.0/2022-08-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-13T00:00:00.0/2022-08-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-14T00:00:00.0/2022-08-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-15T00:00:00.0/2022-08-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-16T00:00:00.0/2022-08-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-17T00:00:00.0/2022-08-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-18T00:00:00.0/2022-08-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-19T00:00:00.0/2022-08-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-20T00:00:00.0/2022-08-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-21T00:00:00.0/2022-08-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-22T00:00:00.0/2022-08-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-23T00:00:00.0/2022-08-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-24T00:00:00.0/2022-08-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-25T00:00:00.0/2022-08-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2022-08-26T00:00:00.0/2022-08-27T00:00:00.0;7.5632;2.3887;0.3039;2.0848;0.0000
2022-08-27T00:00:00.0/2022-08-28T00:00:00.0;25.8593;10.6681;3.9963;6.6718;0.0000
2022-08-28T00:00:00.0/2022-08-29T00:00:00.0;50.6147;22.8954;9.7231;13.1723;0.0000
2022-08-29T00:00:00.0/2022-08-30T00:00:00.0;80.6652;38.6824;18.1169;20.5655;494.8463
2022-08-30T00:00:00.0/2022-08-31T00:00:00.0;115.3765;58.5690;29.6552;28.9139;920.7886
2022-08-31T00:00:00.0/2022-09-01T00:00:00.0;154.3560;81.1934;44.0595;37.1339;1287.4170
2022-09-01T00:00:00.0/2022-09-02T00:00:00.0;197.3300;105.8218;55.9143;49.9075;1482.9646
2022-09-02T00:00:00.0/2022-09-03T00:00:00.0;244.0879;137.5724;80.0965;57.4759;1925.6244
2022-09-03T00:00:00.0/2022-09-04T00:00:00.0;294.4636;176.3074;112.6694;63.6381;2460.2292
2022-09-04T00:00:00.0/2022-09-05T00:00:00.0;348.3328;213.3526;138.8170;74.5357;2769.5789
2022-09-05T00:00:00.0/2022-09-06T00:00:00.0;405.5798;250.8821;162.2681;88.6140;2971.1724
2022-09-06T00:00:00.0/2022-09-07T00:00:00.0;466.1207;286.6247;180.9963;105.6284;3062.8738
2022-09-07T00:00:00.0/2022-09-08T00:00:00.0;529.8788;339.3068;227.8563;111.4505;3577.2522
2022-09-08T00:00:00.0/2022-09-09T00:00:00.0;596.7819;386.5833;255.9160;130.6673;3750.9026
2022-09-09T00:00:00.0/2022-09-10T00:00:00.0;666.7777;440.3246;301.0436;139.2810;4131.2354
2022-09-10T00:00:00.0/2022-09-11T00:00:00.0;739.8046;479.0340;309.1960;169.8380;3961.9705
2022-09-11T00:00:00.0/2022-09-12T00:00:00.0;815.8368;542.6473;365.3871;177.2603;4413.3687
2022-09-12T00:00:00.0/2022-09-13T00:00:00.0;894.8081;606.3085;416.9797;189.3288;4775.7983
2022-09-13T00:00:00.0/2022-09-14T00:00:00.0;976.6865;667.4491;462.4260;205.0231;5034.7212
2022-09-14T00:00:00.0/2022-09-15T00:00:00.0;1061.4384;745.9897;537.7886;208.2011;5597.8647
2022-09-15T00:00:00.0/2022-09-16T00:00:00.0;1149.0438;819.9842;598.4722;221.5120;5944.0254
2022-09-16T00:00:00.0/2022-09-17T00:00:00.0;1239.4526;848.9004;585.3689;263.5314;5512.4521
2022-09-17T00:00:00.0/2022-09-18T00:00:00.0;1332.6422;927.3480;651.2016;276.1464;5849.0498
2022-09-18T00:00:00.0/2022-09-19T00:00:00.0;1428.5837;1032.3203;760.0163;272.3040;6617.8916
2022-09-19T00:00:00.0/2022-09-20T00:00:00.0;1527.2434;1087.2019;777.9975;309.2045;6461.7827
2022-09-20T00:00:00.0/2022-09-21T00:00:00.0;1628.6122;1203.8469;905.9705;297.8765;7302.0356
2022-09-21T00:00:00.0/2022-09-22T00:00:00.0;1732.6525;1304.3361;995.2248;309.1113;7757.1353
2022-09-22T00:00:00.0/2022-09-23T00:00:00.0;1839.3335;1390.8325;1061.5072;329.3252;7992.8984
2022-09-23T00:00:00.0/2022-09-24T00:00:00.0;1948.6472;1493.6592;1161.5277;332.1315;8483.3564
2022-09-24T00:00:00.0/2022-09-25T00:00:00.0;2060.5579;1571.3004;1220.0570;351.2434;8589.7900
2022-09-25T00:00:00.0/2022-09-26T00:00:00.0;2175.0391;1657.1141;1261.5831;395.5309;8601.0156
2022-09-26T00:00:00.0/2022-09-27T00:00:00.0;2292.0898;1770.2390;1370.3958;399.8433;9074.3906
2022-09-27T00:00:00.0/2022-09-28T00:00:00.0;2411.6631;1863.0426;1443.4473;419.5953;9305.4482
2022-09-28T00:00:00.0/2022-09-29T00:00:00.0;2533.7412;1950.6000;1501.4381;449.1619;9387.8750
2022-09-29T00:00:00.0/2022-09-30T00:00:00.0;2658.3184;2060.2180;1594.8772;465.3409;9703.1777
2022-09-30T00:00:00.0/2022-10-01T00:00:00.0;2785.3669;2138.2600;1612.1123;526.1478;9563.4854
2022-10-01T00:00:00.0/2022-10-02T00:00:00.0;2914.8860;2250.1270;1692.0972;558.0298;9700.7607
2022-10-02T00:00:00.0/2022-10-03T00:00:00.0;3046.8518;2373.5752;1825.2354;548.3399;10260.4717
2022-10-03T00:00:00.0/2022-10-04T00:00:00.0;3181.2498;2420.0776;1786.1223;633.9552;9746.3447
2022-10-04T00:00:00.0/2022-10-05T00:00:00.0;3318.0718;2532.9526;1866.0574;666.8951;9984.6230
2022-10-05T00:00:00.0/2022-10-06T00:00:00.0;3457.3245;2729.6118;2130.8708;598.7411;11126.4600
2022-10-06T00:00:00.0/2022-10-07T00:00:00.0;3598.9932;2806.8181;2163.5281;643.2900;11098.3906
2022-10-07T00:00:00.0/2022-10-08T00:00:00.0;3743.1062;2965.4304;2362.0281;603.4023;12001.6445
2022-10-08T00:00:00.0/2022-10-09T00:00:00.0;3889.6541;3127.7512;2519.6138;608.1375;12586.6553
2022-10-09T00:00:00.0/2022-10-10T00:00:00.0;4038.6711;3253.4172;2615.5420;637.8752;12787.2354
2022-10-10T00:00:00.0/2022-10-11T00:00:00.0;4190.1924;3356.2844;2681.7139;674.5706;12866.5713
2022-10-11T00:00:00.0/2022-10-12T00:00:00.0;4344.2354;3520.5901;2838.7402;681.8498;13429.5586
2022-10-12T00:00:00.0/2022-10-13T00:00:00.0;4500.8940;3668.2175;2942.3503;725.8671;13646.5703
2022-10-13T00:00:00.0/2022-10-14T00:00:00.0;4660.2085;3734.8398;2891.9861;842.8539;13084.5615
2022-10-14T00:00:00.0/2022-10-15T00:00:00.0;4822.3188;3859.8442;2991.3682;868.4761;13200.5381
2022-10-15T00:00:00.0/2022-10-16T00:00:00.0;4987.3477;3986.6348;3025.4106;961.2241;13192.5264
2022-10-16T00:00:00.0/2022-10-17T00:00:00.0;5155.4941;4118.2666;3152.1704;966.0961;13569.3945
2022-10-17T00:00:00.0/2022-10-18T00:00:00.0;5327.0801;4243.0425;3287.9722;955.0705;13986.9287
2022-10-18T00:00:00.0/2022-10-19T00:00:00.0;5502.5439;4439.7822;3575.2314;864.5507;15169.2891
2022-10-19T00:00:00.0/2022-10-20T00:00:00.0;5682.7041;4668.5312;3795.8457;872.6857;16018.2715
2022-10-20T00:00:00.0/2022-10-21T00:00:00.0;5869.8896;4836.2598;3940.7500;895.5095;16513.0508
2022-10-21T00:00:00.0/2022-10-22T00:00:00.0;6068.4673;4822.3354;3683.0061;1139.3293;15100.1211
2022-10-22T00:00:00.0/2022-10-23T00:00:00.0;6268.6948;5016.6055;3978.2808;1038.3248;16161.0479
2022-10-23T00:00:00.0/2022-10-24T00:00:00.0;6467.3442;5236.2964;4132.1802;1104.1165;16731.1172
2022-10-24T00:00:00.0/2022-10-25T00:00:00.0;6664.3442;5369.6982;4069.7136;1299.9845;16414.2148
2022-10-25T00:00:00.0/2022-10-26T00:00:00.0;6859.6230;5599.4473;4367.8403;1231.6071;17442.2285
2022-10-26T00:00:00.0/2022-10-27T00:00:00.0;7053.1099;5823.0137;4673.3062;1149.7074;18666.1387
2022-10-27T00:00:00.0/2022-10-28T00:00:00.0;7244.7329;5995.9214;4844.4463;1151.4751;19146.7188
2022-10-28T00:00:00.0/2022-10-29T00:00:00.0;7434.4233;6123.0913;4882.7666;1240.3246;19181.4355
2022-10-29T00:00:00.0/2022-10-30T00:00:00.0;7622.1104;6341.3262;5198.2832;1143.0427;20049.4941
2022-10-30T00:00:00.0/2022-10-31T00:00:00.0;7807.7261;6417.7778;5103.5186;1314.2590;19177.7910
2022-10-31T00:00:00.0/2022-11-01T00:00:00.0;7991.2026;6592.8169;5259.0317;1333.7852;19287.3730
2022-11-01T00:00:00.0/2022-11-02T00:00:00.0;8172.5024;6778.4570;5402.0957;1376.3608;19779.6875
2022-11-02T00:00:00.0/2022-11-03T00:00:00.0;8351.5020;6872.0625;5453.4331;1418.6293;19706.4473
2022-11-03T00:00:00.0/2022-11-04T00:00:00.0;8528.1650;7064.7935;5640.1177;1424.6759;19929.5938
2022-11-04T00:00:00.0/2022-11-05T00:00:00.0;8702.4287;7182.0464;5622.1558;1559.8909;19705.1367
2022-11-05T00:00:00.0/2022-11-06T00:00:00.0;8874.2305;7496.6382;6158.9922;1337.6462;21355.6816
2022-11-06T00:00:00.0/2022-11-07T00:00:00.0;9043.5107;7670.4614;6321.3916;1349.0698;21694.0684
2022-11-07T00:00:00.0/2022-11-08T00:00:00.0;9210.2061;7758.5981;6298.3364;1460.2615;21181.2168
2022-11-08T00:00:00.0/2022-11-09T00:00:00.0;9374.2598;7910.1079;6433.3262;1476.7815;21348.5039
2022-11-09T00:00:00.0/2022-11-10T00:00:00.0;9535.6104;8059.4116;6508.1323;1551.2789;21354.5957
2022-11-10T00:00:00.0/2022-11-11T00:00:00.0;9694.2012;8220.8877;6676.1128;1544.7748;21597.3809
2022-11-11T00:00:00.0/2022-11-12T00:00:00.0;9849.9727;8281.8525;6632.8721;1648.9807;21141.1230
2022-11-12T00:00:00.0/2022-11-13T00:00:00.0;10002.8691;8473.0195;6856.7949;1616.2245;21638.1680
2022-11-13T00:00:00.0/2022-11-14T00:00:00.0;10152.8311;8666.6006;7010.3794;1656.2208;21878.8945
2022-11-14T00:00:00.0/2022-11-15T00:00:00.0;10299.8037;8789.3633;7187.6353;1601.7281;22071.4023
2022-11-15T00:00:00.0/2022-11-16T00:00:00.0;10443.7295;8908.8662;7308.3252;1600.5411;22214.3027
2022-11-16T00:00:00.0/2022-11-17T00:00:00.0;10584.5518;9048.9697;7383.0610;1665.9083;22201.0176
2022-11-17T00:00:00.0/2022-11-18T00:00:00.0;10722.2148;9208.7695;7611.9458;1596.8232;22678.4746
2022-11-18T00:00:00.0/2022-11-19T00:00:00.0;10856.6641;9367.2402;7767.7476;1599.4927;22961.5254
2022-11-19T00:00:00.0/2022-11-20T00:00:00.0;10987.8438;9455.3428;7814.0640;1641.2791;22819.2031
2022-11-20T00:00:00.0/2022-11-21T00:00:00.0;11115.7002;9617.0127;8003.3887;1613.6237;23170.9414
2022-11-21T00:00:00.0/2022-11-22T00:00:00.0;11240.1797;9672.6299;8057.0796;1615.5498;23043.7441
2022-11-22T00:00:00.0/2022-11-23T00:00:00.0;11361.2295;9735.7314;8097.5122;1638.2194;22990.7578
2022-11-23T00:00:00.0/2022-11-24T00:00:00.0;11478.7998;10016.7666;8486.3184;1530.4484;23985.4199
2022-11-24T00:00:00.0/2022-11-25T00:00:00.0;11592.8389;10105.3457;8544.7012;1560.6443;23946.8828
2022-11-25T00:00:00.0/2022-11-26T00:00:00.0;11703.2988;10038.3779;8333.3643;1705.0131;23166.1523
2022-11-26T00:00:00.0/2022-11-27T00:00:00.0;11810.1338;10132.2832;8504.4668;1627.8164;23338.1699
2022-11-27T00:00:00.0/2022-11-28T00:00:00.0;11913.2959;10269.1631;8580.6670;1688.4965;23404.7500
2022-11-28T00:00:00.0/2022-11-29T00:00:00.0;12012.7432;10254.5684;8561.4639;1693.1041;23198.0039
2022-11-29T00:00:00.0/2022-11-30T00:00:00.0;12108.4336;10266.5859;8429.4424;1837.1434;22656.7988
2022-11-30T00:00:00.0/2022-12-01T00:00:00.0;12200.3252;10566.2383;8800.6777;1765.5603;23568.3008
2022-12-01T00:00:00.0/2022-12-02T00:00:00.0;12288.4072;10608.1260;8983.8281;1624.2987;23931.0820
2022-12-02T00:00:00.0/2022-12-03T00:00:00.0;12372.5898;10771.9326;9104.1357;1667.7969;24079.1758
2022-12-03T00:00:00.0/2022-12-04T00:00:00.0;12452.8643;10757.1582;8978.5234;1778.6346;23622.1621
2022-12-04T00:00:00.0/2022-12-05T00:00:00.0;12529.1963;10833.5928;8884.8037;1948.7896;23260.6270
2022-12-05T00:00:00.0/2022-12-06T00:00:00.0;12601.5547;11018.3955;9273.0254;1745.3699;24159.4160
2022-12-06T00:00:00.0/2022-12-07T00:00:00.0;12669.9102;11112.9141;9427.1182;1685.7963;24428.6074
2022-12-07T00:00:00.0/2022-12-08T00:00:00.0;12734.2314;11059.2266;9218.0586;1841.1683;23758.8496
2022-12-08T00:00:00.0/2022-12-09T00:00:00.0;12794.4932;11215.7305;9402.9092;1812.8209;24092.0078
2022-12-09T00:00:00.0/2022-12-10T00:00:00.0;12850.6680;11091.0879;9195.0244;1896.0636;23464.6973
2022-12-10T00:00:00.0/2022-12-11T00:00:00.0;12902.7324;11173.3389;9341.9531;1831.3856;23770.6855
2022-12-11T00:00:00.0/2022-12-12T00:00:00.0;12950.6611;11317.9531;9509.6357;1808.3179;24153.7910
2022-12-12T00:00:00.0/2022-12-13T00:00:00.0;12994.4326;11364.6211;9518.2607;1846.3607;24052.6543
2022-12-13T00:00:00.0/2022-12-14T00:00:00.0;13034.0273;11351.5049;9471.4639;1880.0406;23908.9023
2022-12-14T00:00:00.0/2022-12-15T00:00:00.0;13069.4238;11459.3896;9650.2246;1809.1652;24275.1797
2022-12-15T00:00:00.0/2022-12-16T00:00:00.0;13100.6064;11357.7900;9369.3662;1988.4236;23505.8535
2022-12-16T00:00:00.0/2022-12-17T00:00:00.0;13127.5557;11374.1328;9469.0996;1905.0331;23652.3086
2022-12-17T00:00:00.0/2022-12-18T00:00:00.0;13150.2588;11155.7119;9092.8691;2062.8425;22747.6738
2022-12-18T00:00:00.0/2022-12-19T00:00:00.0;13168.7012;11369.1494;9594.8545;1774.2953;23992.4102
2022-12-19T00:00:00.0/2022-12-20T00:00:00.0;13182.8721;11173.2646;9217.2822;1955.9829;22945.6602
2022-12-20T00:00:00.0/2022-12-21T00:00:00.0;13192.7617;11153.9854;9332.9424;1821.0425;23191.3594
2022-12-21T00:00:00.0/2022-12-22T00:00:00.0;13198.3623;11178.1045;9229.4746;1948.6294;22994.6777
2022-12-22T00:00:00.0/2022-12-23T00:00:00.0;13199.6670;11181.1963;9064.9717;2116.2249;22543.7695
2022-12-23T00:00:00.0/2022-12-24T00:00:00.0;13196.6719;11146.0908;8945.2227;2200.8679;22165.7051
2022-12-24T00:00:00.0/2022-12-25T00:00:00.0;13189.3760;10968.4189;8368.3516;2600.0674;20704.5078
2022-12-25T00:00:00.0/2022-12-26T00:00:00.0;13177.7783;11231.5322;9212.3115;2019.2207;22892.0215
2022-12-26T00:00:00.0/2022-12-27T00:00:00.0;13161.8828;11384.4346;9518.3145;1866.1198;23805.6602
2022-12-27T00:00:00.0/2022-12-28T00:00:00.0;13141.6914;11292.7676;9150.3447;2142.4226;22886.2715
2022-12-28T00:00:00.0/2022-12-29T00:00:00.0;13117.2109;11220.1816;8930.2891;2289.8923;22381.5410
2022-12-29T00:00:00.0/2022-12-30T00:00:00.0;13088.4492;11152.7578;9243.0703;1909.6873;23270.3203
2022-12-30T00:00:00.0/2022-12-31T00:00:00.0;13055.4160;11155.5684;9370.0664;1785.5011;23698.9590
2022-12-31T00:00:00.0/2023-01-01T00:00:00.0;13018.1377;11097.2998;9194.7617;1902.5380;23252.6406
2023-01-01T00:00:00.0/2023-01-02T00:00:00.0;12976.5967;11068.2510;9158.5020;1909.7490;23095.6816
2023-01-02T00:00:00.0/2023-01-03T00:00:00.0;12930.8232;10848.2061;8570.8838;2277.3225;21706.9004
2023-01-03T00:00:00.0/2023-01-04T00:00:00.0;12880.8330;11076.5010;9160.8457;1915.6558;23289.1289
2023-01-04T00:00:00.0/2023-01-05T00:00:00.0;12826.6445;11081.4932;9183.2607;1898.2321;23571.9707
2023-01-05T00:00:00.0/2023-01-06T00:00:00.0;12768.2754;11104.8623;9386.9746;1717.8871;24211.5723
2023-01-06T00:00:00.0/2023-01-07T00:00:00.0;12705.7471;11009.8262;9232.4961;1777.3302;23833.1328
2023-01-07T00:00:00.0/2023-01-08T00:00:00.0;12639.0811;10607.8672;8349.8652;2258.0012;21603.3730
2023-01-08T00:00:00.0/2023-01-09T00:00:00.0;12568.3008;10501.5303;8164.9297;2336.6001;21128.8809
2023-01-09T00:00:00.0/2023-01-10T00:00:00.0;12493.4297;10518.5996;8217.3975;2301.2026;21415.3848
2023-01-10T00:00:00.0/2023-01-11T00:00:00.0;12414.4951;10590.1904;8606.3486;1983.8416;22662.3242
2023-01-11T00:00:00.0/2023-01-12T00:00:00.0;12331.5244;10677.9404;8974.9707;1702.9697;23880.8535
2023-01-12T00:00:00.0/2023-01-13T00:00:00.0;12244.5479;10625.0029;8933.5791;1691.4241;23934.6992
2023-01-13T00:00:00.0/2023-01-14T00:00:00.0;12153.5957;10459.7090;8675.6299;1784.0792;23333.6543
2023-01-14T00:00:00.0/2023-01-15T00:00:00.0;12058.7002;10198.8711;8118.0894;2080.7822;21976.9609
2023-01-15T00:00:00.0/2023-01-16T00:00:00.0;11959.8984;10233.4199;8369.4219;1863.9987;22793.0879
2023-01-16T00:00:00.0/2023-01-17T00:00:00.0;11857.2256;10066.4238;8202.1797;1864.2438;22512.1172
