# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 39.9062
# Longitude (positive East, ISO 19115): 116.3913
# Altitude (m): 47.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-03-02T00:00:00.0/2022-03-03T00:00:00.0;6772.8877;4848.3823;3581.7090;1266.6732;6899.8091
2022-03-03T00:00:00.0/2022-03-04T00:00:00.0;6842.4873;4532.3823;2879.2659;1653.1166;5333.0439
2022-03-04T00:00:00.0/2022-03-05T00:00:00.0;6912.2754;5308.9819;4365.5293;943.4528;8557.9375
2022-03-05T00:00:00.0/2022-03-06T00:00:00.0;6982.1533;5343.2485;4324.3540;1018.8948;8300.1260
2022-03-06T00:00:00.0/2022-03-07T00:00:00.0;7052.1743;4382.6558;2541.3745;1841.2812;4930.2480
2022-03-07T00:00:00.0/2022-03-08T00:00:00.0;7122.2227;5225.5449;4159.7104;1065.8346;7735.3540
2022-03-08T00:00:00.0/2022-03-09T00:00:00.0;7192.4062;4491.1187;2679.3538;1811.7651;4820.2197
2022-03-09T00:00:00.0/2022-03-10T00:00:00.0;7262.5234;3966.3584;1619.5145;2346.8438;2849.1504
2022-03-10T00:00:00.0/2022-03-11T00:00:00.0;7332.6934;4015.5928;1667.8672;2347.7256;2876.5972
2022-03-11T00:00:00.0/2022-03-12T00:00:00.0;7402.8208;3466.5964;779.4689;2687.1274;1323.3969
2022-03-12T00:00:00.0/2022-03-13T00:00:00.0;7472.8643;3928.9373;1334.2535;2594.6838;2296.0930
2022-03-13T00:00:00.0/2022-03-14T00:00:00.0;7542.8687;3985.8293;1291.3131;2694.5161;2391.8706
2022-03-14T00:00:00.0/2022-03-15T00:00:00.0;7612.7280;5414.3193;4075.9141;1338.4052;7076.8237
2022-03-15T00:00:00.0/2022-03-16T00:00:00.0;7682.5171;4918.8965;2871.2095;2047.6870;4808.7036
2022-03-16T00:00:00.0/2022-03-17T00:00:00.0;7752.1509;5127.1274;3113.3813;2013.7462;5413.7769
2022-03-17T00:00:00.0/2022-03-18T00:00:00.0;7821.5879;5190.5576;3134.8169;2055.7410;5457.7144
2022-03-18T00:00:00.0/2022-03-19T00:00:00.0;7890.8765;5027.4116;2810.3418;2217.0701;5087.7485
2022-03-19T00:00:00.0/2022-03-20T00:00:00.0;7959.9097;5790.4224;4452.1943;1338.2283;7599.1484
2022-03-20T00:00:00.0/2022-03-21T00:00:00.0;8028.7700;4896.9297;2684.7581;2212.1719;4546.6958
2022-03-21T00:00:00.0/2022-03-22T00:00:00.0;8097.3721;5769.1523;4127.6870;1641.4653;7243.8550
2022-03-22T00:00:00.0/2022-03-23T00:00:00.0;8165.6699;5376.5190;3291.2292;2085.2898;5471.1470
2022-03-23T00:00:00.0/2022-03-24T00:00:00.0;8233.7246;4835.7573;2284.3320;2551.4253;3728.8042
2022-03-24T00:00:00.0/2022-03-25T00:00:00.0;8301.4609;4087.4690;1155.5872;2931.8818;1873.6359
2022-03-25T00:00:00.0/2022-03-26T00:00:00.0;8368.8457;5526.0059;3316.4644;2209.5415;5499.9214
2022-03-26T00:00:00.0/2022-03-27T00:00:00.0;8435.9180;5720.3418;3347.6868;2372.6550;5970.2383
2022-03-27T00:00:00.0/2022-03-28T00:00:00.0;8502.5820;6436.1616;5188.2549;1247.9066;8690.8447
2022-03-28T00:00:00.0/2022-03-29T00:00:00.0;8568.9121;5680.9961;3574.9331;2106.0627;5625.9404
2022-03-29T00:00:00.0/2022-03-30T00:00:00.0;8634.8281;4323.5752;1139.9796;3183.5957;1869.0662
2022-03-30T00:00:00.0/2022-03-31T00:00:00.0;8700.2939;5481.6616;2884.1475;2597.5142;4722.3271
2022-03-31T00:00:00.0/2022-04-01T00:00:00.0;8765.3555;6696.9854;5501.1191;1195.8666;9159.2891
2022-04-01T00:00:00.0/2022-04-02T00:00:00.0;8829.9131;5809.3110;3504.5977;2304.7131;5590.4712
2022-04-02T00:00:00.0/2022-04-03T00:00:00.0;8894.0469;6764.8486;5497.0674;1267.7814;9002.1553
2022-04-03T00:00:00.0/2022-04-04T00:00:00.0;8957.6738;6414.7085;4629.5200;1785.1885;7305.4634
2022-04-04T00:00:00.0/2022-04-05T00:00:00.0;9020.7627;5694.3066;3001.0947;2693.2122;4658.5483
2022-04-05T00:00:00.0/2022-04-06T00:00:00.0;9083.3643;6619.9351;5006.7246;1613.2103;7863.1685
2022-04-06T00:00:00.0/2022-04-07T00:00:00.0;9145.3770;6143.3096;3700.6892;2442.6206;5805.4028
2022-04-07T00:00:00.0/2022-04-08T00:00:00.0;9206.8730;6399.0249;4358.7217;2040.3030;6742.1860
2022-04-08T00:00:00.0/2022-04-09T00:00:00.0;9267.7490;6000.9146;3436.8394;2564.0750;5145.5591
2022-04-09T00:00:00.0/2022-04-10T00:00:00.0;9328.0879;5520.3232;2225.6140;3294.7092;3353.2285
2022-04-10T00:00:00.0/2022-04-11T00:00:00.0;9387.8096;5299.7197;2003.2617;3296.4580;2915.4736
2022-04-11T00:00:00.0/2022-04-12T00:00:00.0;9446.8965;5435.5962;2052.8938;3382.7021;3128.1602
2022-04-12T00:00:00.0/2022-04-13T00:00:00.0;9505.3779;6816.9424;4916.2305;1900.7118;7511.3223
2022-04-13T00:00:00.0/2022-04-14T00:00:00.0;9563.1982;6373.1655;3701.3962;2671.7690;5962.3110
2022-04-14T00:00:00.0/2022-04-15T00:00:00.0;9620.3916;7455.8130;6317.5269;1138.2863;10324.4609
2022-04-15T00:00:00.0/2022-04-16T00:00:00.0;9676.9004;7582.6240;6406.3652;1176.2589;10174.2051
2022-04-16T00:00:00.0/2022-04-17T00:00:00.0;9732.7598;7151.8589;5236.7080;1915.1506;7892.1050
2022-04-17T00:00:00.0/2022-04-18T00:00:00.0;9787.9189;6262.2031;3382.0984;2880.1047;4859.6880
2022-04-18T00:00:00.0/2022-04-19T00:00:00.0;9842.3711;7023.3389;4916.6821;2106.6567;7714.6235
2022-04-19T00:00:00.0/2022-04-20T00:00:00.0;9896.1719;7268.8320;5597.6260;1671.2062;8522.7354
2022-04-20T00:00:00.0/2022-04-21T00:00:00.0;9949.2188;6808.2119;4403.6118;2404.5999;6381.5361
2022-04-21T00:00:00.0/2022-04-22T00:00:00.0;10001.5840;6592.3325;3731.7595;2860.5730;6099.5527
2022-04-22T00:00:00.0/2022-04-23T00:00:00.0;10053.1904;7410.6753;5875.9707;1534.7045;8577.0820
2022-04-23T00:00:00.0/2022-04-24T00:00:00.0;10104.0508;6612.3687;3826.4336;2785.9348;5392.9951
2022-04-24T00:00:00.0/2022-04-25T00:00:00.0;10154.2139;5773.1602;2223.7727;3549.3872;3089.0828
2022-04-25T00:00:00.0/2022-04-26T00:00:00.0;10203.5830;6177.5225;2697.6067;3479.9155;4091.7476
2022-04-26T00:00:00.0/2022-04-27T00:00:00.0;10252.1826;7853.5469;6384.3535;1469.1934;9314.1777
2022-04-27T00:00:00.0/2022-04-28T00:00:00.0;10300.0596;6744.7202;3740.1218;3004.5984;5310.8828
2022-04-28T00:00:00.0/2022-04-29T00:00:00.0;10347.1182;7294.0288;4984.3042;2309.7246;7255.0391
2022-04-29T00:00:00.0/2022-04-30T00:00:00.0;10393.3848;6731.8931;3653.1404;3078.7529;5787.7407
2022-04-30T00:00:00.0/2022-05-01T00:00:00.0;10438.8926;8079.4316;6719.2754;1360.1564;10000.7998
2022-05-01T00:00:00.0/2022-05-02T00:00:00.0;10483.5703;7547.6167;5601.7197;1945.8969;8308.0137
2022-05-02T00:00:00.0/2022-05-03T00:00:00.0;10527.4346;7160.2075;4740.5972;2419.6104;6618.6152
2022-05-03T00:00:00.0/2022-05-04T00:00:00.0;10570.4785;7254.0493;4492.6006;2761.4490;6679.1919
2022-05-04T00:00:00.0/2022-05-05T00:00:00.0;10612.6973;7545.3462;5295.9155;2249.4307;7665.8848
2022-05-05T00:00:00.0/2022-05-06T00:00:00.0;10654.1270;6982.8379;3989.8586;2992.9792;5388.9873
2022-05-06T00:00:00.0/2022-05-07T00:00:00.0;10694.6846;7559.9917;5007.6177;2552.3743;7768.1299
2022-05-07T00:00:00.0/2022-05-08T00:00:00.0;10734.3975;7762.0469;5852.1582;1909.8884;8123.8755
2022-05-08T00:00:00.0/2022-05-09T00:00:00.0;10773.2607;7277.5312;4260.9668;3016.5645;6503.2656
2022-05-09T00:00:00.0/2022-05-10T00:00:00.0;10811.2705;7674.5645;5467.3530;2207.2117;7672.1372
2022-05-10T00:00:00.0/2022-05-11T00:00:00.0;10848.4209;6815.2983;3208.9707;3606.3274;4562.4697
2022-05-11T00:00:00.0/2022-05-12T00:00:00.0;10884.7090;7509.0010;4819.4062;2689.5950;6710.1450
2022-05-12T00:00:00.0/2022-05-13T00:00:00.0;10920.1299;7319.8120;4224.1123;3095.7000;6204.3154
2022-05-13T00:00:00.0/2022-05-14T00:00:00.0;10954.6787;8373.5400;6890.7031;1482.8374;10269.9883
2022-05-14T00:00:00.0/2022-05-15T00:00:00.0;10988.3535;8285.4512;6819.5156;1465.9357;10006.5742
2022-05-15T00:00:00.0/2022-05-16T00:00:00.0;11021.1504;8195.6729;6426.8633;1768.8092;9307.9600
2022-05-16T00:00:00.0/2022-05-17T00:00:00.0;11053.0645;8143.3872;6330.9561;1812.4309;8971.1143
2022-05-17T00:00:00.0/2022-05-18T00:00:00.0;11084.0635;7621.0518;4974.9766;2646.0750;7087.8857
2022-05-18T00:00:00.0/2022-05-19T00:00:00.0;11114.2129;7951.4751;5948.1650;2003.3098;8124.3872
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0;11143.4697;6752.7417;3235.9121;3516.8296;4373.9155
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0;11171.7998;6935.8105;3375.7449;3560.0659;4876.4219
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0;11199.2686;7857.1670;5430.3242;2426.8425;7551.8096
