# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5170
# Longitude (positive East, ISO 19115): 13.3889
# Altitude (m): 44.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-02-24T00:00:00.0/2022-02-25T00:00:00.0;4368.8813;2966.0781;2229.7795;736.2986;6330.6582
2022-02-25T00:00:00.0/2022-02-26T00:00:00.0;4446.6304;3092.8340;2295.4165;797.4174;6370.6387
2022-02-26T00:00:00.0/2022-02-27T00:00:00.0;4525.0688;3237.5701;2631.2686;606.3016;7389.1943
2022-02-27T00:00:00.0/2022-02-28T00:00:00.0;4604.1470;3289.6399;2658.4744;631.1655;7359.1411
2022-02-28T00:00:00.0/2022-03-01T00:00:00.0;4683.8901;3356.1758;2776.7700;579.4058;7678.9214
2022-03-01T00:00:00.0/2022-03-02T00:00:00.0;4764.2812;3485.0999;2849.7378;635.3619;7693.0044
2022-03-02T00:00:00.0/2022-03-03T00:00:00.0;4845.2231;3388.4431;2598.4189;790.0241;6851.3496
2022-03-03T00:00:00.0/2022-03-04T00:00:00.0;4926.7139;3547.8440;2871.0681;676.7759;7599.9717
2022-03-04T00:00:00.0/2022-03-05T00:00:00.0;5008.7241;3670.1746;3072.3367;597.8378;8120.2974
2022-03-05T00:00:00.0/2022-03-06T00:00:00.0;5091.2676;3689.1438;3006.9229;682.2211;7751.9585
2022-03-06T00:00:00.0/2022-03-07T00:00:00.0;5174.2285;3776.2322;3076.9121;699.3199;7877.5117
2022-03-07T00:00:00.0/2022-03-08T00:00:00.0;5257.6475;3813.8401;3166.5608;647.2793;8098.2920
2022-03-08T00:00:00.0/2022-03-09T00:00:00.0;5341.5044;3875.0164;3254.2668;620.7496;8235.5225
2022-03-09T00:00:00.0/2022-03-10T00:00:00.0;5425.7163;3908.3967;3130.7261;777.6706;7853.8994
2022-03-10T00:00:00.0/2022-03-11T00:00:00.0;5510.2725;4024.5222;3310.9216;713.6007;8207.4863
2022-03-11T00:00:00.0/2022-03-12T00:00:00.0;5595.1509;4178.8853;3469.1799;709.7054;8528.0693
2022-03-12T00:00:00.0/2022-03-13T00:00:00.0;5680.3408;4175.8638;3362.2402;813.6237;8130.1143
2022-03-13T00:00:00.0/2022-03-14T00:00:00.0;5765.7900;4310.5010;3667.0244;643.4763;8958.6172
2022-03-14T00:00:00.0/2022-03-15T00:00:00.0;5851.5034;4071.7017;3090.1045;981.5973;7171.2769
2022-03-15T00:00:00.0/2022-03-16T00:00:00.0;5937.4092;4137.2085;3151.6609;985.5475;7188.4390
2022-03-16T00:00:00.0/2022-03-17T00:00:00.0;6023.4702;4022.7603;2849.6279;1173.1323;6263.1562
2022-03-17T00:00:00.0/2022-03-18T00:00:00.0;6109.7520;3879.6135;2403.2478;1476.3656;5156.4775
2022-03-18T00:00:00.0/2022-03-19T00:00:00.0;6196.1460;4425.8730;3500.7302;925.1427;7891.7925
2022-03-19T00:00:00.0/2022-03-20T00:00:00.0;6282.6382;4463.2905;3482.0393;981.2512;7742.1455
2022-03-20T00:00:00.0/2022-03-21T00:00:00.0;6369.2109;4624.2207;3645.7026;978.5180;8016.8818
2022-03-21T00:00:00.0/2022-03-22T00:00:00.0;6455.8569;4776.4873;3832.5806;943.9070;8439.2373
2022-03-22T00:00:00.0/2022-03-23T00:00:00.0;6542.5229;4981.7266;4223.0493;758.6769;9407.1523
2022-03-23T00:00:00.0/2022-03-24T00:00:00.0;6629.2227;4757.1616;3671.0251;1086.1365;7900.5005
2022-03-24T00:00:00.0/2022-03-25T00:00:00.0;6715.8706;4880.9785;3862.8801;1018.0986;8366.0000
2022-03-25T00:00:00.0/2022-03-26T00:00:00.0;6802.4429;4459.9312;2842.5430;1617.3882;5878.7715
2022-03-26T00:00:00.0/2022-03-27T00:00:00.0;6889.0039;4731.7847;3462.5381;1269.2468;7240.0659
2022-03-27T00:00:00.0/2022-03-28T00:00:00.0;6975.4292;5008.4478;3992.7671;1015.6807;8449.3740
2022-03-28T00:00:00.0/2022-03-29T00:00:00.0;7061.7148;5144.6953;4304.5811;840.1142;9049.0342
2022-03-29T00:00:00.0/2022-03-30T00:00:00.0;7147.8633;4774.4438;3210.3828;1564.0608;6267.3491
2022-03-30T00:00:00.0/2022-03-31T00:00:00.0;7233.8228;5067.5483;3737.0583;1330.4897;7571.6973
2022-03-31T00:00:00.0/2022-04-01T00:00:00.0;7319.5610;5206.9131;3995.4512;1211.4622;8051.1875
2022-04-01T00:00:00.0/2022-04-02T00:00:00.0;7405.0981;5472.0674;4478.9019;993.1652;9106.0176
2022-04-02T00:00:00.0/2022-04-03T00:00:00.0;7490.3169;5354.5078;4066.1250;1288.3826;8053.6528
2022-04-03T00:00:00.0/2022-04-04T00:00:00.0;7575.2642;5597.0303;4486.1772;1110.8534;9044.9600
2022-04-04T00:00:00.0/2022-04-05T00:00:00.0;7659.9277;5497.3745;4268.2178;1229.1566;8459.7520
2022-04-05T00:00:00.0/2022-04-06T00:00:00.0;7744.1914;5698.2329;4734.8789;963.3539;9526.6416
2022-04-06T00:00:00.0/2022-04-07T00:00:00.0;7828.1094;5604.3169;4401.9170;1202.4001;8611.9277
2022-04-07T00:00:00.0/2022-04-08T00:00:00.0;7911.6606;5669.0679;4563.5640;1105.5037;8929.8203
2022-04-08T00:00:00.0/2022-04-09T00:00:00.0;7994.7603;5956.9834;4940.9453;1016.0378;9602.9238
2022-04-09T00:00:00.0/2022-04-10T00:00:00.0;8077.3804;6000.8374;4860.4800;1140.3575;9393.4736
2022-04-10T00:00:00.0/2022-04-11T00:00:00.0;8159.5630;6007.3379;4786.6890;1220.6493;9180.2852
2022-04-11T00:00:00.0/2022-04-12T00:00:00.0;8241.2891;6106.7065;4886.6689;1220.0374;9470.2578
2022-04-12T00:00:00.0/2022-04-13T00:00:00.0;8322.4629;6110.4268;4907.6533;1202.7736;9316.5996
2022-04-13T00:00:00.0/2022-04-14T00:00:00.0;8403.0703;6006.0649;4627.9580;1378.1068;8446.8809
2022-04-14T00:00:00.0/2022-04-15T00:00:00.0;8483.1475;5511.7119;3412.3064;2099.4055;6096.3208
2022-04-15T00:00:00.0/2022-04-16T00:00:00.0;8562.6758;6231.0303;5084.7075;1146.3226;9532.5596
2022-04-16T00:00:00.0/2022-04-17T00:00:00.0;8641.5674;6504.1348;5471.3188;1032.8159;10290.5215
2022-04-17T00:00:00.0/2022-04-18T00:00:00.0;8719.8145;6448.6396;5361.3203;1087.3195;10011.0029
2022-04-18T00:00:00.0/2022-04-19T00:00:00.0;8797.4404;6528.6094;5448.7949;1079.8142;10173.1143
2022-04-19T00:00:00.0/2022-04-20T00:00:00.0;8874.3965;6397.2402;4992.0649;1405.1753;8970.9248
2022-04-20T00:00:00.0/2022-04-21T00:00:00.0;8950.6680;6276.5210;4696.2158;1580.3055;8220.0664
2022-04-21T00:00:00.0/2022-04-22T00:00:00.0;9026.2432;6439.5352;5063.1050;1376.4302;9025.0605
2022-04-22T00:00:00.0/2022-04-23T00:00:00.0;9101.0840;6545.8218;5211.7290;1334.0927;9264.8652
2022-04-23T00:00:00.0/2022-04-24T00:00:00.0;9175.1719;6788.6025;5559.2891;1229.3137;10057.4971
2022-04-24T00:00:00.0/2022-04-25T00:00:00.0;9248.4658;6698.2314;5254.6533;1443.5781;9188.2744
2022-04-25T00:00:00.0/2022-04-26T00:00:00.0;9320.9971;6714.0532;5226.8169;1487.2361;9105.2920
2022-04-26T00:00:00.0/2022-04-27T00:00:00.0;9392.7109;6779.4917;5255.3384;1524.1531;9134.2598
2022-04-27T00:00:00.0/2022-04-28T00:00:00.0;9463.5605;6893.8555;5400.8965;1492.9591;9337.7646
2022-04-28T00:00:00.0/2022-04-29T00:00:00.0;9533.5889;6701.5034;4739.5825;1961.9207;8199.2148
2022-04-29T00:00:00.0/2022-04-30T00:00:00.0;9602.7354;6994.9888;5484.9922;1509.9965;9488.0000
2022-04-30T00:00:00.0/2022-05-01T00:00:00.0;9670.9775;6810.2954;4896.9468;1913.3483;8236.1807
2022-05-01T00:00:00.0/2022-05-02T00:00:00.0;9738.2803;6681.2583;4370.5161;2310.7419;7379.8237
2022-05-02T00:00:00.0/2022-05-03T00:00:00.0;9804.6650;6998.1040;5166.1260;1831.9777;8796.1670
2022-05-03T00:00:00.0/2022-05-04T00:00:00.0;9870.0811;7221.3657;5738.8726;1482.4933;9764.5996
2022-05-04T00:00:00.0/2022-05-05T00:00:00.0;9934.4912;6901.1118;4827.6221;2073.4900;8092.9268
2022-05-05T00:00:00.0/2022-05-06T00:00:00.0;9997.9346;6830.6152;4551.4941;2279.1211;7546.5078
2022-05-06T00:00:00.0/2022-05-07T00:00:00.0;10060.3154;7324.0610;5825.7988;1498.2621;9999.4355
2022-05-07T00:00:00.0/2022-05-08T00:00:00.0;10121.6592;7013.7500;4872.4937;2141.2566;8069.4199
2022-05-08T00:00:00.0/2022-05-09T00:00:00.0;10181.9619;7446.0054;5956.4995;1489.5057;9960.5381
2022-05-09T00:00:00.0/2022-05-10T00:00:00.0;10241.1719;7538.6401;6038.6089;1500.0310;10264.1279
2022-05-10T00:00:00.0/2022-05-11T00:00:00.0;10299.2471;7410.8877;5704.9458;1705.9421;9461.1543
2022-05-11T00:00:00.0/2022-05-12T00:00:00.0;10356.2510;7259.2285;5391.0044;1868.2245;8737.2236
2022-05-12T00:00:00.0/2022-05-13T00:00:00.0;10412.0898;7790.0273;6552.4258;1237.6018;11059.4219
2022-05-13T00:00:00.0/2022-05-14T00:00:00.0;10466.7832;7389.3569;5335.0835;2054.2739;8750.2168
2022-05-14T00:00:00.0/2022-05-15T00:00:00.0;10520.3008;7452.3604;5441.9336;2010.4269;8808.0010
2022-05-15T00:00:00.0/2022-05-16T00:00:00.0;10572.6377;7880.2627;6630.8164;1249.4463;11270.2930
2022-05-16T00:00:00.0/2022-05-17T00:00:00.0;10623.7939;7735.6406;6199.2461;1536.3942;10168.3174
2022-05-17T00:00:00.0/2022-05-18T00:00:00.0;10673.6865;7131.8892;4572.0059;2559.8835;7138.7012
2022-05-18T00:00:00.0/2022-05-19T00:00:00.0;10722.3887;7566.5483;5605.2075;1961.3407;8993.7637
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0;10769.7998;7735.9824;6083.0020;1652.9808;9904.0518
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0;10815.9551;7637.2095;5829.7930;1807.4167;9147.5195
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0;10860.8457;8042.8691;6613.9380;1428.9315;10984.5078
2022-05-22T00:00:00.0/2022-05-23T00:00:00.0;10904.4014;8040.7144;6447.9023;1592.8120;10765.2285
2022-05-23T00:00:00.0/2022-05-24T00:00:00.0;10946.6660;7987.3940;6334.2402;1653.1537;10222.7109
2022-05-24T00:00:00.0/2022-05-25T00:00:00.0;10987.6084;7902.3164;6318.7339;1583.5825;10276.1748
2022-05-25T00:00:00.0/2022-05-26T00:00:00.0;11027.1758;8069.7329;6379.5410;1690.1923;10357.8066
2022-05-26T00:00:00.0/2022-05-27T00:00:00.0;11065.4111;8010.2993;6415.6455;1594.6536;10367.3027
2022-05-27T00:00:00.0/2022-05-28T00:00:00.0;11102.2451;8216.8594;6603.9497;1612.9100;10630.4658
2022-05-28T00:00:00.0/2022-05-29T00:00:00.0;11137.6855;8301.1289;6826.5371;1474.5919;11009.2861
2022-05-29T00:00:00.0/2022-05-30T00:00:00.0;11171.7188;8247.1113;6685.2236;1561.8882;10826.1123
2022-05-30T00:00:00.0/2022-05-31T00:00:00.0;11204.3623;8280.5469;6743.1123;1537.4351;10991.9980
2022-05-31T00:00:00.0/2022-06-01T00:00:00.0;11235.5488;8137.2383;6249.3809;1887.8577;9920.0908
2022-06-01T00:00:00.0/2022-06-02T00:00:00.0;11265.2871;8098.3130;6119.1519;1979.1613;9737.9424
2022-06-02T00:00:00.0/2022-06-03T00:00:00.0;11293.5430;8414.5234;6974.2837;1440.2395;11221.8320
2022-06-03T00:00:00.0/2022-06-04T00:00:00.0;11320.3604;8434.1436;6960.0493;1474.0940;11317.5205
2022-06-04T00:00:00.0/2022-06-05T00:00:00.0;11345.7061;8111.1904;6121.0171;1990.1735;9870.8203
2022-06-05T00:00:00.0/2022-06-06T00:00:00.0;11369.5439;8285.3936;6366.6011;1918.7932;10214.2461
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0;11391.8662;8109.1904;6324.8115;1784.3792;9920.2012
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0;11412.6982;8371.9355;6712.4272;1659.5084;10872.8193
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0;11431.9912;8155.5747;6223.5859;1931.9891;9843.5342
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0;11449.7783;8003.2881;5806.9053;2196.3828;9202.3154
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0;11465.9990;8576.6162;7191.2046;1385.4117;11582.3467
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0;11480.6992;8182.8257;6146.9463;2035.8793;9783.4756
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0;11493.8809;8291.3223;6429.2754;1862.0470;9994.9346
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0;11505.4727;8443.1777;6760.7559;1682.4218;10793.3467
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0;11515.5342;8477.8291;6806.6670;1671.1626;10979.8604
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0;11524.0137;8477.0889;6742.9507;1734.1382;10744.6895
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0;11530.9648;8223.2402;6224.2471;1998.9934;9857.9287
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0;11536.3291;8476.4189;7045.1641;1431.2549;11270.3467
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0;11540.1562;7746.6284;5107.9971;2638.6311;7714.5308
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0;11542.4014;7690.0146;5006.6494;2683.3655;7332.0029
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0;11543.0801;7910.2002;5492.7275;2417.4724;8513.2393
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0;11542.1934;8636.7295;7334.6890;1302.0410;11799.2070
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0;11539.7715;8497.2959;6855.4180;1641.8777;11115.5537
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0;11535.7412;8569.7871;7169.1226;1400.6643;11680.6182
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0;11530.1826;8384.6787;6768.4116;1616.2667;10583.9570
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0;11523.0645;7936.5435;5774.1016;2162.4421;9057.9912
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0;11514.3721;7685.2148;5279.8125;2405.4023;7951.5513
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0;11504.1602;8031.4150;6134.7378;1896.6772;9462.6641
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0;11492.3809;8395.8633;6893.5688;1502.2938;11048.7002
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0;11479.0752;8206.8066;6469.7231;1737.0831;10395.5498
2022-06-30T00:00:00.0/2022-07-01T00:00:00.0;11464.2461;7896.6660;5756.7119;2139.9546;8869.0781
2022-07-01T00:00:00.0/2022-07-02T00:00:00.0;11447.8906;7727.5918;5033.1846;2694.4075;8169.0049
2022-07-02T00:00:00.0/2022-07-03T00:00:00.0;11430.0312;8412.7188;6769.8076;1642.9109;10877.3467
