# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center,
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2,
# Site latitude (positive means North);38.895,
# Site longitude (positive means East);-77.037,
# Site altitude (m);71,
# Date beginning;2019-01-01,
# Date end;2021-12-31,
# Time reference (hour);UT,
# Summarization (period of integration);Day (d),
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,
,
# Columns:,
# Temperature (K);Temperature at 2 m above ground,
# Relative humidity (%);Relative humidity at 2 m above ground,
# Pressure (hPa);Pressure at ground level,
# Wind speed (m/s);Wind speed at 10 m above ground,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm),
# Snowfall (kg/m2);Snowfall,
# Snow depth (m);Snow depth,
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband),
,
# MERRA-2 meteorological data,
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation,
2021-03-01;24:00;280.13;87.54;1000.74;2.83;293.92;15.005128;0.000000;0.000973;1757.7820,
2021-03-02;24:00;274.08;62.26;1014.24;5.20;320.16;0.000137;0.000045;0.000323;5337.2540,
2021-03-03;24:00;276.35;70.94;1007.84;2.47;240.13;0.000000;0.003331;0.000119;5231.9400,
2021-03-04;24:00;278.10;74.14;1003.99;5.10;311.00;0.001685;0.000000;0.000005;4930.0160,
2021-03-05;24:00;272.78;66.14;1009.14;6.50;313.82;0.000093;0.000019;0.000000;5459.8660,
2021-03-06;24:00;273.89;68.98;1011.54;4.55;305.46;0.004154;0.000001;0.000000;4854.3990,
2021-03-07;24:00;273.34;67.81;1017.63;3.12;341.02;0.000000;0.000000;0.000000;5572.5030,
2021-03-08;24:00;275.26;63.03;1021.96;1.66;349.47;0.000000;0.000000;0.000000;5372.9460,
2021-03-09;24:00;280.26;77.52;1020.25;3.27;238.78;0.005356;0.000000;0.000000;4287.5680,
2021-03-10;24:00;284.57;75.26;1019.98;2.19;124.81;0.014114;0.000000;0.000000;5157.7920,
2021-03-11;24:00;286.27;82.16;1015.65;4.28;201.25;0.043621;0.000000;0.000000;5194.2990,
2021-03-12;24:00;287.29;81.48;1012.18;3.07;265.88;0.090659;0.000000;0.000000;3388.5650,
2021-03-13;24:00;281.49;61.58;1016.16;3.71;326.86;0.000000;0.000000;0.000000;5876.3080,
2021-03-14;24:00;279.97;66.35;1011.00;5.19;301.07;0.000077;0.000000;0.000000;5667.0560,
2021-03-15;24:00;275.20;59.67;1018.13;4.86;348.90;0.000080;0.000436;0.000000;5975.8590,
2021-03-16;24:00;276.79;81.18;1013.92;3.30;154.43;0.553326;0.005594;0.000012;1901.1630,
2021-03-17;24:00;279.36;89.39;1010.84;1.59;95.78;0.679935;0.000000;0.000004;2022.5500,
2021-03-18;24:00;282.35;93.43;1003.37;2.92;147.59;27.968940;0.000000;0.000001;1531.9700,
2021-03-19;24:00;278.38;69.45;1008.05;7.72;15.23;24.609136;0.000000;0.001801;5739.2180,
2021-03-20;24:00;276.81;64.86;1024.49;2.74;33.62;0.000078;0.000057;0.000557;6172.3570,
2021-03-21;24:00;280.22;62.53;1024.03;1.28;96.52;0.000000;0.000000;0.000090;6160.7580,
2021-03-22;24:00;280.28;73.22;1019.53;2.37;86.69;0.000111;0.000000;0.000000;6249.6180,
2021-03-23;24:00;282.86;88.63;1014.51;3.26;85.65;0.093382;0.000000;0.000000;4504.8560,
2021-03-24;24:00;284.59;94.42;1008.90;2.41;94.14;26.012855;0.000000;0.000000;1357.0740,
2021-03-25;24:00;286.29;93.55;1007.97;1.62;182.77;1.923537;0.000000;0.000000;3669.5690,
2021-03-26;24:00;291.67;79.09;1001.83;4.55;231.64;0.416379;0.000000;0.000000;6117.5900,
2021-03-27;24:00;286.48;75.95;1010.91;0.28;234.37;1.849333;0.000000;0.000000;5296.6180,
2021-03-28;24:00;287.21;90.68;1000.67;3.52;192.61;8.209930;0.000000;0.000000;2578.6560,
2021-03-29;24:00;281.70;62.09;1009.15;6.62;295.26;0.035328;0.000000;0.000000;6665.9130,
2021-03-30;24:00;283.21;71.45;1016.74;3.80;164.90;0.005831;0.000000;0.000000;6526.1560,
2021-03-31;24:00;287.00;93.91;1008.87;4.52;178.30;16.313177;0.000000;0.000000;2282.7930,
2021-04-01;24:00;281.38;79.58;1005.24;6.75;323.23;13.191656;0.000000;0.000000;4512.7440,
2021-04-02;24:00;274.74;59.50;1015.50;6.66;319.36;0.005550;0.008267;0.000000;5942.2750,
2021-04-03;24:00;276.56;60.50;1019.76;2.85;310.12;0.000000;0.000000;0.000000;6624.6310,
2021-04-04;24:00;282.93;69.12;1011.69;2.92;277.06;0.000175;0.000000;0.000000;6610.7510,
2021-04-05;24:00;284.85;65.21;1009.55;3.50;322.47;0.000009;0.000000;0.000000;6519.0460,
2021-04-06;24:00;288.67;63.77;1006.44;1.67;9.30;0.310150;0.000000;0.000000;6033.5220,
2021-04-07;24:00;290.01;71.02;1005.33;0.77;118.31;0.282438;0.000000;0.000000;6104.3050,
2021-04-08;24:00;287.68;74.70;1007.53;4.26;125.75;1.728546;0.000000;0.000000;5691.8370,
2021-04-09;24:00;286.95;85.99;1008.75;3.86;126.59;4.434232;0.000000;0.000000;4619.5920,
2021-04-10;24:00;288.56;86.55;1005.45;2.73;115.88;2.261437;0.000000;0.000000;4890.9280,
2021-04-11;24:00;291.46;78.64;991.95;2.98;182.61;8.400694;0.000000;0.000000;6493.6610,
2021-04-12;24:00;287.79;82.23;995.02;1.50;36.96;2.843467;0.000000;0.000000;4345.8480,
2021-04-13;24:00;285.90;80.26;1006.77;1.77;30.06;1.626728;0.000000;0.000000;5536.3960,
2021-04-14;24:00;285.37;90.41;1008.54;1.87;209.98;18.710122;0.000000;0.000000;1959.4510,
2021-04-15;24:00;286.31;75.29;999.79;3.04;294.74;6.763907;0.000000;0.000000;6479.4260,
2021-04-16;24:00;282.04;69.22;999.69;4.94;287.63;0.057396;0.000000;0.000000;6314.3880,
2021-04-17;24:00;282.30;74.06;1001.10;3.05;307.24;0.058709;0.000000;0.000000;5563.3110,
2021-04-18;24:00;284.37;69.46;1002.68;2.05;303.05;0.101400;0.000000;0.000000;6773.7710,
2021-04-19;24:00;285.45;74.55;1002.40;1.49;249.91;0.472368;0.000000;0.000000;3953.9200,
2021-04-20;24:00;286.60;70.98;1004.46;3.66;208.82;0.007033;0.000000;0.000000;7380.6010,
2021-04-21;24:00;285.89;73.05;999.39;4.08;255.66;0.222783;0.000000;0.000000;5749.5560,
2021-04-22;24:00;278.57;58.47;1006.70;5.81;290.41;0.016668;0.000000;0.000000;6403.9640,
2021-04-23;24:00;281.15;64.84;1010.36;3.67;266.81;0.000278;0.000000;0.000000;6332.9580,
2021-04-24;24:00;283.23;70.88;1008.29;1.39;251.37;1.150534;0.000000;0.000000;3710.0230,
2021-04-25;24:00;285.70;78.60;999.58;3.29;338.23;19.916248;0.000000;0.000000;6165.4680,
2021-04-26;24:00;284.44;61.22;1009.25;4.49;319.53;0.000059;0.000000;0.000000;7791.1010,
2021-04-27;24:00;289.23;73.38;1007.83;2.79;200.11;0.011947;0.000000;0.000000;7209.6120,
2021-04-28;24:00;294.20;77.25;1003.58;3.84;234.82;0.002062;0.000000;0.000000;5671.1560,
2021-04-29;24:00;294.80;81.60;998.74;3.58;233.11;1.062770;0.000000;0.000000;4199.0050,
2021-04-30;24:00;290.33;67.50;996.07;7.46;288.34;3.244249;0.000000;0.000000;7567.1030,
2021-05-01;24:00;284.13;51.37;1006.71;5.94;305.69;0.006120;0.000000;0.000000;8214.1920,
2021-05-02;24:00;289.31;69.85;1002.64;4.07;221.82;0.000003;0.000000;0.000000;6856.2970,
2021-05-03;24:00;291.97;86.29;1000.43;2.53;209.36;6.277180;0.000000;0.000000;3022.0290,
2021-05-04;24:00;295.01;83.62;997.58;3.37;225.98;4.317505;0.000000;0.000000;5536.2920,
2021-05-05;24:00;293.43;83.59;997.19;2.77;273.90;3.603330;0.000000;0.000000;5613.1880,
2021-05-06;24:00;285.96;63.43;1006.92;4.32;322.05;0.001440;0.000000;0.000000;7631.2730,
2021-05-07;24:00;286.40;65.66;1003.66;1.01;225.71;5.522188;0.000000;0.000000;4217.1370,
2021-05-08;24:00;283.18;74.20;1004.27;4.19;301.19;1.725700;0.000000;0.000000;5789.7290,
2021-05-09;24:00;284.71;69.83;1007.97;1.63;209.91;0.048281;0.000000;0.000000;5375.3850,
2021-05-10;24:00;288.20;70.22;1002.43;3.49;294.22;3.160769;0.000000;0.000000;7057.1930,
2021-05-11;24:00;286.65;65.04;1009.56;2.83;309.81;0.563911;0.000000;0.000000;7103.4250,
2021-05-12;24:00;284.95;62.26;1014.27;3.57;339.36;0.230340;0.000000;0.000000;7317.0980,
2021-05-13;24:00;287.15;57.75;1015.00;2.83;1.97;0.001888;0.000000;0.000000;8405.0030,
2021-05-14;24:00;289.03;53.20;1014.94;1.51;340.80;0.001029;0.000000;0.000000;7701.6420,
2021-05-15;24:00;289.34;57.99;1014.71;0.80;282.04;0.000045;0.000000;0.000000;8280.7540,
2021-05-16;24:00;288.19;69.97;1015.11;2.04;193.45;0.140922;0.000000;0.000000;4919.1080,
2021-05-17;24:00;289.79;64.90;1016.37;1.16;121.64;0.017489;0.000000;0.000000;5930.7040,
2021-05-18;24:00;290.91;65.24;1018.16;1.77;189.34;0.000081;0.000000;0.000000;8259.8870,
2021-05-19;24:00;292.86;64.04;1018.09;1.63;225.76;0.000423;0.000000;0.000000;8249.3210,
2021-05-20;24:00;294.73;62.59;1019.22;0.38;189.51;0.000001;0.000000;0.000000;7231.0400,
2021-05-21;24:00;292.78;61.55;1023.05;1.98;153.81;0.000001;0.000000;0.000000;8267.6070,
2021-05-22;24:00;294.08;68.49;1017.14;2.47;270.91;0.000238;0.000000;0.000000;5450.9470,
2021-05-23;24:00;297.12;65.63;1009.04;4.01;299.82;0.033907;0.000000;0.000000;7578.7980,
2021-05-24;24:00;293.84;79.50;1011.69;2.33;85.54;27.859147;0.000000;0.000000;3848.8050,
2021-05-25;24:00;292.04;79.79;1014.78;2.78;159.44;1.951004;0.000000;0.000000;7039.6320,
2021-05-26;24:00;297.43;76.26;1008.59;2.62;201.14;0.986076;0.000000;0.000000;6884.6310,
2021-05-27;24:00;296.82;70.82;1006.46;2.83;303.52;0.211328;0.000000;0.000000;8037.1710,
2021-05-28;24:00;294.40;76.93;1003.72;2.94;93.92;15.879049;0.000000;0.000000;5002.4340,
2021-05-29;24:00;287.29;90.28;1002.05;4.69;42.23;28.864390;0.000000;0.000000;2096.7610,
2021-05-30;24:00;284.17;81.34;1011.06;4.63;10.82;10.297652;0.000000;0.000000;3050.5600,
2021-05-31;24:00;287.80;71.57;1015.59;2.68;317.92;0.018586;0.000000;0.000000;8489.3740,
2021-06-01;24:00;291.40;72.32;1015.48;2.54;190.89;0.029355;0.000000;0.000000;6554.6110,
2021-06-02;24:00;293.00;74.84;1013.25;3.16;163.82;0.028595;0.000000;0.000000;5013.7150,
2021-06-03;24:00;295.08;79.78;1008.08;3.15;181.56;5.552554;0.000000;0.000000;6583.7510,
2021-06-04;24:00;295.93;80.01;1005.12;2.31;237.37;4.108813;0.000000;0.000000;5942.7340,
2021-06-05;24:00;297.34;65.79;1006.91;2.28;258.57;0.003369;0.000000;0.000000;7924.0670,
2021-06-06;24:00;298.72;66.96;1008.38;2.06;209.04;0.088820;0.000000;0.000000;7854.7560,
2021-06-07;24:00;299.64;72.56;1009.16;2.88;193.63;0.340929;0.000000;0.000000;6588.4470,
2021-06-08;24:00;299.57;76.03;1008.66;1.61;218.70;2.547751;0.000000;0.000000;5178.6650,
2021-06-09;24:00;298.70;77.98;1007.71;1.45;299.75;1.591820;0.000000;0.000000;4360.3350,
2021-06-10;24:00;298.45;77.03;1005.48;0.75;249.97;3.926351;0.000000;0.000000;6767.4850,
2021-06-11;24:00;295.10;90.81;1002.71;4.56;92.93;29.685517;0.000000;0.000000;2850.9320,
2021-06-12;24:00;294.49;82.32;1000.76;2.98;42.39;5.458295;0.000000;0.000000;6990.3850,
2021-06-13;24:00;295.53;79.41;1003.17;2.56;168.40;0.659574;0.000000;0.000000;6665.6580,
2021-06-14;24:00;296.84;75.02;1001.09;2.28;199.53;0.475573;0.000000;0.000000;7984.6770,
2021-06-15;24:00;295.25;71.11;999.89;2.69;312.91;0.329029;0.000000;0.000000;8375.2550,
2021-06-16;24:00;293.55;61.15;1003.38;3.46;318.52;0.000678;0.000000;0.000000;8501.0730,
2021-06-17;24:00;292.65;53.77;1006.89;2.72;329.47;0.000000;0.000000;0.000000;8891.4870,
2021-06-18;24:00;293.97;58.28;1007.55;3.14;215.56;0.000000;0.000000;0.000000;8162.5030,
2021-06-19;24:00;296.55;74.27;1001.82;2.32;226.25;33.049879;0.000000;0.000000;3132.5460,
2021-06-20;24:00;298.94;73.49;1000.81;1.31;218.56;8.187502;0.000000;0.000000;5184.5370,
2021-06-21;24:00;299.63;77.33;997.50;2.85;194.64;0.975844;0.000000;0.000000;6210.2080,
2021-06-22;24:00;295.36;81.17;998.31;2.70;318.31;4.754977;0.000000;0.000000;3841.8590,
2021-06-23;24:00;291.29;58.05;1011.57;1.93;358.03;0.000019;0.000000;0.000000;8772.0090,
2021-06-24;24:00;293.10;56.21;1017.18;2.25;131.97;0.000000;0.000000;0.000000;8533.2550,
2021-06-25;24:00;293.24;65.00;1016.17;2.53;162.31;0.013948;0.000000;0.000000;7185.7420,
2021-06-26;24:00;297.63;75.47;1013.26;3.66;175.33;0.321702;0.000000;0.000000;7398.0830,
2021-06-27;24:00;299.60;73.72;1012.26;3.87;189.73;1.795352;0.000000;0.000000;7043.5470,
2021-06-28;24:00;300.74;66.62;1013.79;3.28;184.74;0.042134;0.000000;0.000000;8242.4160,
2021-06-29;24:00;301.45;63.46;1014.14;2.94;196.34;0.013574;0.000000;0.000000;8424.1820,
2021-06-30;24:00;302.43;57.53;1009.09;2.68;224.25;0.033986;0.000000;0.000000;8199.9380,
2021-07-01;24:00;301.00;65.43;1003.15;1.86;255.92;11.923830;0.000000;0.000000;6130.2920,
2021-07-02;24:00;296.67;74.64;999.57;2.14;294.81;33.139350;0.000000;0.000000;5086.3270,
2021-07-03;24:00;294.21;63.75;1000.16;3.80;318.75;0.783622;0.000000;0.000000;7379.9750,
2021-07-04;24:00;296.18;60.90;1003.03;1.84;304.60;0.262436;0.000000;0.000000;7965.2900,
2021-07-05;24:00;299.08;62.12;1006.95;1.79;187.44;0.059394;0.000000;0.000000;7540.5230,
2021-07-06;24:00;300.81;60.32;1007.94;2.69;214.20;0.048369;0.000000;0.000000;7391.9630,
2021-07-07;24:00;302.23;59.23;1005.96;2.14;216.14;0.271205;0.000000;0.000000;7357.3490,
2021-07-08;24:00;298.76;76.38;1005.27;2.47;192.24;11.428938;0.000000;0.000000;2769.3950,
2021-07-09;24:00;299.00;73.21;1002.05;1.20;308.78;8.440070;0.000000;0.000000;6710.7520,
2021-07-10;24:00;298.11;60.29;1006.19;2.67;315.27;0.242844;0.000000;0.000000;8187.7220,
2021-07-11;24:00;299.68;65.00;1007.45;3.39;159.00;0.838018;0.000000;0.000000;7129.5090,
2021-07-12;24:00;301.41;70.13;1008.33;2.89;195.92;1.232069;0.000000;0.000000;6443.7850,
2021-07-13;24:00;301.79;63.84;1011.40;3.24;202.47;0.265945;0.000000;0.000000;6176.1160,
2021-07-14;24:00;301.67;59.90;1011.61;2.41;228.80;0.576024;0.000000;0.000000;7169.1430,
2021-07-15;24:00;301.02;60.42;1010.18;1.43;240.28;0.079218;0.000000;0.000000;7466.8240,
2021-07-16;24:00;302.51;57.18;1007.61;1.78;230.28;0.159232;0.000000;0.000000;7790.0090,
2021-07-17;24:00;302.08;62.82;1007.29;2.65;200.94;2.084000;0.000000;0.000000;5955.8180,
2021-07-18;24:00;299.15;66.02;1007.24;3.71;283.83;0.369741;0.000000;0.000000;7566.8450,
2021-07-19;24:00;298.78;57.19;1007.90;1.79;291.08;0.005843;0.000000;0.000000;5397.1150,
2021-07-20;24:00;300.49;53.37;1005.30;1.20;297.08;0.040929;0.000000;0.000000;7005.4090,
2021-07-21;24:00;300.52;56.31;1003.16;2.43;282.01;0.435637;0.000000;0.000000;6629.9430,
2021-07-22;24:00;297.66;51.84;1009.46;3.09;352.02;0.008573;0.000000;0.000000;6690.5780,
2021-07-23;24:00;298.03;45.89;1011.33;1.50;10.66;0.002095;0.000000;0.000000;7608.1350,
2021-07-24;24:00;298.33;52.55;1009.60;2.42;170.22;0.038830;0.000000;0.000000;6994.3120,
2021-07-25;24:00;300.60;60.31;1004.48;3.73;202.93;0.124099;0.000000;0.000000;6596.3400,
2021-07-26;24:00;301.73;59.18;1003.39;1.07;251.90;0.130655;0.000000;0.000000;5505.3940,
2021-07-27;24:00;301.86;55.28;1005.19;1.01;312.97;0.246098;0.000000;0.000000;7736.0860,
2021-07-28;24:00;301.64;47.28;1005.26;1.52;343.36;0.055354;0.000000;0.000000;6977.7710,
2021-07-29;24:00;300.55;63.00;1004.67;1.89;183.02;1.404429;0.000000;0.000000;5655.5250,
2021-07-30;24:00;301.15;55.46;1000.71;2.97;308.75;5.676260;0.000000;0.000000;7281.4870,
2021-07-31;24:00;298.01;45.60;1005.66;1.10;21.32;0.000000;0.000000;0.000000;7110.9800,
2021-08-01;24:00;296.55;73.89;1002.84;1.72;188.63;5.751198;0.000000;0.000000;3456.2810,
2021-08-02;24:00;296.52;58.82;1005.57;2.41;342.27;0.041707;0.000000;0.000000;7815.1440,
2021-08-03;24:00;296.57;53.36;1009.60;1.73;94.74;0.000019;0.000000;0.000000;3951.2440,
2021-08-04;24:00;296.03;63.84;1009.47;3.02;81.10;0.001148;0.000000;0.000000;5720.6050,
2021-08-05;24:00;297.66;53.25;1009.61;1.21;353.86;0.003459;0.000000;0.000000;7626.5390,
2021-08-06;24:00;299.60;50.70;1011.37;2.63;187.32;0.000544;0.000000;0.000000;7432.4400,
2021-08-07;24:00;296.42;69.95;1009.36;2.00;150.90;6.817741;0.000000;0.000000;2570.8670,
2021-08-08;24:00;298.07;60.01;1008.08;1.48;27.44;1.387223;0.000000;0.000000;7494.1730,
2021-08-09;24:00;299.43;59.48;1010.08;2.32;178.17;0.154381;0.000000;0.000000;6275.4460,
2021-08-10;24:00;301.43;64.63;1009.79;2.89;183.98;0.393405;0.000000;0.000000;6921.7180,
2021-08-11;24:00;302.13;64.15;1007.91;2.38;211.56;0.273716;0.000000;0.000000;6926.0330,
2021-08-12;24:00;302.19;63.61;1007.52;2.27;219.98;0.152400;0.000000;0.000000;5428.2580,
2021-08-13;24:00;303.41;57.70;1007.77;1.09;216.95;0.454851;0.000000;0.000000;5767.7550,
2021-08-14;24:00;300.86;71.58;1009.01;1.31;275.44;1.501330;0.000000;0.000000;4454.3560,
2021-08-15;24:00;298.42;70.36;1011.62;2.50;52.30;0.981961;0.000000;0.000000;4926.1940,
2021-08-16;24:00;298.40;76.44;1011.14;2.90;135.58;5.465160;0.000000;0.000000;4648.2600,
2021-08-17;24:00;299.66;78.50;1010.71;2.84;157.29;4.729212;0.000000;0.000000;5363.6130,
2021-08-18;24:00;300.11;79.21;1009.80;4.84;154.91;6.572250;0.000000;0.000000;5638.2680,
2021-08-19;24:00;301.00;70.47;1006.77;2.69;257.36;0.980612;0.000000;0.000000;6741.3200,
2021-08-20;24:00;298.03;81.76;1004.34;2.08;20.61;60.396012;0.000000;0.000000;3539.9050,
2021-08-21;24:00;298.14;68.42;1003.23;1.06;64.46;0.112990;0.000000;0.000000;4986.7360,
2021-08-22;24:00;298.27;73.40;1002.79;1.10;318.41;2.933443;0.000000;0.000000;4254.1940,
2021-08-23;24:00;299.83;67.58;1002.02;2.68;273.66;0.592440;0.000000;0.000000;6557.9580,
2021-08-24;24:00;301.53;61.46;1005.17;1.93;313.09;0.008944;0.000000;0.000000;6840.1720,
2021-08-25;24:00;302.12;54.57;1009.10;1.18;166.36;0.003891;0.000000;0.000000;6642.1500,
2021-08-26;24:00;300.94;67.50;1010.11;1.71;205.25;0.645700;0.000000;0.000000;6250.3550,
2021-08-27;24:00;301.22;70.14;1009.20;1.54;209.38;1.182881;0.000000;0.000000;5729.0380,
2021-08-28;24:00;300.54;72.47;1010.97;1.70;11.69;0.699847;0.000000;0.000000;6268.6720,
2021-08-29;24:00;299.14;74.51;1011.85;1.73;68.04;0.795010;0.000000;0.000000;6379.4550,
2021-08-30;24:00;300.12;71.12;1005.07;1.72;229.79;1.800351;0.000000;0.000000;5301.1020,
2021-08-31;24:00;298.99;76.97;1000.96;1.22;299.39;1.043147;0.000000;0.000000;3016.0230,
2021-09-01;24:00;298.59;85.22;995.80;3.54;151.10;10.669910;0.000000;0.000000;3498.3150,
2021-09-02;24:00;293.69;68.96;1000.53;5.66;328.88;5.365235;0.000000;0.000000;6972.9080,
2021-09-03;24:00;292.33;69.99;1008.57;2.69;351.60;0.033941;0.000000;0.000000;6804.8580,
2021-09-04;24:00;294.05;65.87;1008.27;0.32;88.35;0.000004;0.000000;0.000000;6201.3590,
2021-09-05;24:00;295.11;77.59;1002.33;3.05;206.42;0.981828;0.000000;0.000000;4312.2340,
2021-09-06;24:00;296.70;68.42;1002.13;2.78;285.39;1.286701;0.000000;0.000000;6667.5550,
2021-09-07;24:00;296.00;65.75;1005.25;1.76;263.54;0.012599;0.000000;0.000000;6369.1340,
2021-09-08;24:00;296.89;73.95;1001.74;4.13;195.29;0.849688;0.000000;0.000000;5544.5190,
2021-09-09;24:00;295.55;80.00;999.56;1.72;322.71;9.428065;0.000000;0.000000;3865.5440,
2021-09-10;24:00;292.73;67.83;1005.16;4.31;319.79;0.000085;0.000000;0.000000;6472.7080,
2021-09-11;24:00;293.01;64.89;1012.09;1.68;256.54;0.000848;0.000000;0.000000;5671.1780,
2021-09-12;24:00;295.26;68.28;1011.33;3.49;215.46;0.000117;0.000000;0.000000;5438.5670,
2021-09-13;24:00;298.01;68.55;1009.47;2.65;262.99;0.016684;0.000000;0.000000;4995.3990,
2021-09-14;24:00;298.97;66.43;1007.79;0.77;199.98;0.018949;0.000000;0.000000;4755.7360,
2021-09-15;24:00;298.18;68.12;1005.44;3.61;195.48;0.012789;0.000000;0.000000;5597.9090,
2021-09-16;24:00;297.66;81.01;1009.04;1.41;78.74;3.293295;0.000000;0.000000;4029.1700,
2021-09-17;24:00;297.16;81.63;1011.63;3.12;55.16;2.225726;0.000000;0.000000;5224.3470,
2021-09-18;24:00;297.50;73.05;1009.70;1.18;11.41;0.231533;0.000000;0.000000;5600.8020,
2021-09-19;24:00;296.99;63.11;1010.67;2.39;9.18;0.000067;0.000000;0.000000;6026.9100,
2021-09-20;24:00;294.08;68.02;1014.79;3.18;114.88;0.062854;0.000000;0.000000;5907.9990,
2021-09-21;24:00;294.55;76.54;1015.17;3.35;118.37;0.353104;0.000000;0.000000;3439.3240,
2021-09-22;24:00;296.00;88.63;1007.29;4.88;139.37;20.993119;0.000000;0.000000;1861.9790,
2021-09-23;24:00;294.59;81.61;1001.31;2.62;181.86;18.455699;0.000000;0.000000;3609.9540,
2021-09-24;24:00;289.87;64.28;1008.61;2.65;318.71;0.000278;0.000000;0.000000;5980.4380,
2021-09-25;24:00;291.66;54.45;1008.13;0.65;272.70;0.000000;0.000000;0.000000;4880.8680,
2021-09-26;24:00;290.69;65.98;1006.66;3.66;290.06;0.000743;0.000000;0.000000;5765.7880,
2021-09-27;24:00;291.16;63.56;1007.52;2.99;234.24;0.000300;0.000000;0.000000;4906.6320,
2021-09-28;24:00;293.46;74.98;1003.16;3.22;246.78;0.681068;0.000000;0.000000;4050.8620,
2021-09-29;24:00;291.35;67.66;1006.66;3.01;356.39;0.259478;0.000000;0.000000;5435.4320,
2021-09-30;24:00;290.08;63.10;1010.18;1.99;325.36;0.000244;0.000000;0.000000;5544.3370,
2021-10-01;24:00;289.46;66.46;1014.69;1.72;15.38;0.013305;0.000000;0.000000;5532.4120,
2021-10-02;24:00;291.04;71.65;1012.80;2.12;212.53;0.038386;0.000000;0.000000;5248.7500,
2021-10-03;24:00;293.92;72.92;1006.77;2.02;218.83;0.025452;0.000000;0.000000;4383.3330,
2021-10-04;24:00;295.43;78.91;1004.10;2.56;212.48;2.040453;0.000000;0.000000;2820.6850,
2021-10-05;24:00;295.12;82.60;1009.79;0.60;145.37;1.530071;0.000000;0.000000;3172.0610,
2021-10-06;24:00;294.29;84.01;1016.58;3.15;88.44;3.127754;0.000000;0.000000;3780.4830,
2021-10-07;24:00;293.39;79.04;1016.12;2.09;109.44;0.243839;0.000000;0.000000;4168.4870,
2021-10-08;24:00;294.01;73.99;1011.40;1.72;132.92;0.063160;0.000000;0.000000;4671.4200,
2021-10-09;24:00;292.75;79.75;1010.55;3.49;88.55;0.465669;0.000000;0.000000;2989.6140,
2021-10-10;24:00;293.70;80.90;1008.87;4.65;53.19;2.384958;0.000000;0.000000;4410.2940,
2021-10-11;24:00;292.76;78.03;1007.87;3.57;30.77;0.607184;0.000000;0.000000;4656.6480,
2021-10-12;24:00;292.67;82.29;1008.69;2.10;55.71;2.578265;0.000000;0.000000;3099.1260,
2021-10-13;24:00;293.57;78.89;1007.80;0.85;163.72;0.541876;0.000000;0.000000;3922.8940,
2021-10-14;24:00;292.95;72.86;1006.26;1.66;322.02;0.063343;0.000000;0.000000;3789.7900,
2021-10-15;24:00;295.24;62.73;1004.29;1.04;220.14;0.002242;0.000000;0.000000;4299.9920,
2021-10-16;24:00;293.77;78.24;999.04;2.97;212.28;9.266814;0.000000;0.000000;3526.0660,
2021-10-17;24:00;287.21;61.43;1004.27;5.34;298.57;0.003800;0.000000;0.000000;4460.6110,
2021-10-18;24:00;286.50;58.37;1006.26;4.63;291.08;0.000110;0.000000;0.000000;4653.1390,
2021-10-19;24:00;287.01;57.88;1010.18;3.43;293.10;0.000000;0.000000;0.000000;4636.6630,
2021-10-20;24:00;289.71;57.43;1010.59;3.43;273.02;0.000000;0.000000;0.000000;4511.2530,
2021-10-21;24:00;289.98;60.70;1007.51;2.41;221.48;0.002061;0.000000;0.000000;4444.1020,
2021-10-22;24:00;290.75;62.26;1003.65;2.57;269.83;0.020240;0.000000;0.000000;4272.6230,
2021-10-23;24:00;288.28;69.25;1005.59;2.21;309.24;0.155191;0.000000;0.000000;3477.8270,
2021-10-24;24:00;287.90;67.52;1010.37;0.79;144.70;0.222750;0.000000;0.000000;3566.5300,
2021-10-25;24:00;291.15;76.87;1004.39;4.13;185.08;7.446370;0.000000;0.000000;2794.0660,
2021-10-26;24:00;288.80;80.68;992.61;5.33;303.11;47.845584;0.000000;0.000000;3512.9430,
2021-10-27;24:00;287.18;67.95;997.64;6.79;321.57;0.257873;0.000000;0.000000;4113.5250,
2021-10-28;24:00;287.16;77.68;1003.02;1.59;80.16;0.062603;0.000000;0.000000;3349.9650,
2021-10-29;24:00;288.27;91.43;995.30;6.82;98.76;41.032944;0.000000;0.000000;1000.9220,
2021-10-30;24:00;287.39;83.66;990.55;1.99;195.89;7.128799;0.000000;0.000000;3534.0760,
2021-10-31;24:00;286.54;81.62;995.26;3.52;267.93;0.354751;0.000000;0.000000;3417.2110,
2021-11-01;24:00;284.68;70.21;1009.37;3.58;293.46;0.003380;0.000000;0.000000;4033.9710,
2021-11-02;24:00;281.23;79.47;1014.25;2.44;329.43;3.134512;0.000000;0.000000;1443.8290,
2021-11-03;24:00;278.98;70.94;1016.50;3.31;316.47;0.000798;0.000000;0.000000;3911.8180,
2021-11-04;24:00;279.29;66.32;1017.34;2.14;18.63;0.000017;0.000000;0.000000;2363.0770,
