Date,Temperature,Wind speed,Clear sky GHI
2019-06-09,293.27,1.56,1054.3676
2019-06-10,295.46,1.74,919.2667
2019-06-11,297.47,0.85,887.0836
2019-06-12,297.72,1.42,935.8475
2019-06-13,294.05,1.57,1033.9828
2019-06-14,297.33,3.06,1040.0841
2019-06-15,298.2,1.29,890.3663
2019-06-16,293.01,3.37,1017.9291
2019-06-17,295.28,0.99,1010.6562
2019-06-18,297.62,4.39,1044.4305
2019-06-19,298.47,2.95,1006.7697
2019-06-20,296.14,2.46,985.3292
2019-06-21,293.93,2.73,1006.8874
2019-06-22,293.9,4.2,1014.5976
2019-06-23,295.05,4.54,1032.6304
2019-06-24,296.51,3.93,1071.5725
2019-06-25,300.59,4.17,1045.502
2019-06-26,302.29,4.53,985.955
2019-06-27,293.49,6.07,1066.5146
2019-06-28,292.71,2.81,1059.5173
2019-06-29,297.73,1.24,1049.68
2019-06-30,301.66,4.04,1052.7996
2019-07-01,296.26,4.97,1017.6474
2019-07-02,291.66,6.69,1052.7752
2019-07-03,289.93,5.05,1062.7699
2019-07-04,291.13,4.62,1052.5572
2019-07-05,291.75,5.79,997.7625
2019-07-06,292.4,4.82,1013.8614
2019-07-07,288.73,6.27,1044.9895
2019-07-08,288.26,5.69,1041.7959
2019-07-09,288.97,4.89,1036.6405
2019-07-10,290.07,4.65,1027.3839
2019-07-11,293.0,1.51,1008.7898
2019-07-12,291.11,1.57,962.804
2019-07-13,293.59,3.27,947.6651
2019-07-14,291.62,3.56,946.264
2019-07-15,290.93,4.18,964.5775
2019-07-16,290.76,5.68,1004.9549
2019-07-17,292.35,2.31,988.169
2019-07-18,295.27,1.68,966.7329
2019-07-19,295.85,3.25,907.2142
2019-07-20,296.45,1.8,918.3897
2019-07-21,295.0,4.21,946.1565
2019-07-22,294.45,2.66,918.6116
2019-07-23,297.67,2.69,947.9061
2019-07-24,299.42,1.89,979.6253
2019-07-25,300.42,3.04,919.1112
2019-07-26,298.71,5.17,953.4763
2019-07-27,297.22,5.87,867.2829
2019-07-28,297.77,4.36,853.5338
2019-07-29,298.02,1.47,838.7201
2019-07-30,297.21,3.24,784.0565
2019-07-31,294.85,1.25,829.9834
2019-08-01,293.31,2.44,819.122
2019-08-02,292.86,1.35,805.4524
2019-08-03,293.75,2.48,874.5918
2019-08-04,293.74,2.52,869.3746
2019-08-05,294.42,2.05,829.3005
2019-08-06,295.82,3.61,842.6124
2019-08-07,293.87,2.58,845.3968
2019-08-08,294.16,4.75,840.1735
2019-08-09,295.88,0.94,860.0734
2019-08-10,296.56,4.95,844.9327
2019-08-11,296.78,3.7,853.791
2019-08-12,294.21,3.27,845.9233
2019-08-13,291.9,5.02,833.0134
2019-08-14,290.62,3.58,822.0987
2019-08-15,291.57,4.61,795.7554
2019-08-16,292.37,3.47,801.9393
2019-08-17,293.9,4.69,768.6338
2019-08-18,294.36,4.08,778.9036
2019-08-19,292.94,3.07,813.7078
2019-08-20,293.37,1.46,781.8453
2019-08-21,292.18,2.47,769.1365
2019-08-22,294.04,2.64,760.9649
2019-08-23,294.91,2.26,778.7528
2019-08-24,296.36,4.01,768.447
2019-08-25,297.83,4.71,715.4138
2019-08-26,297.97,3.43,669.3778
2019-08-27,299.03,3.64,645.8661
2019-08-28,298.86,2.94,667.3176
2019-08-29,297.73,2.36,638.1432
2019-08-30,297.9,1.14,650.0178
2019-08-31,300.19,4.1,667.4141
2019-09-01,297.03,3.35,667.6422
2019-09-02,290.9,4.04,721.2968
2019-09-03,290.16,4.15,696.9947
2019-09-04,292.74,3.42,692.6752
2019-09-05,290.81,5.94,691.7902
2019-09-06,287.99,2.82,701.0439
2019-09-07,288.15,1.13,667.7612
2019-09-08,288.86,1.61,652.8804
2019-09-09,287.09,3.09,589.5644
2019-09-10,287.96,6.59,645.7169
2019-09-11,289.21,3.89,641.2747
2019-09-12,290.46,4.16,635.4111
2019-09-13,289.67,4.24,621.4896
2019-09-14,287.58,1.48,626.9372
2019-09-15,289.76,5.21,607.0077
2019-09-16,287.15,4.42,573.9515
2019-09-17,284.59,7.93,585.2463
2019-09-18,284.54,6.45,601.2955
2019-09-19,283.97,4.19,592.2735
2019-09-20,284.87,3.29,552.0109
2019-09-21,287.63,1.75,564.9407
2019-09-22,288.89,3.48,572.3356
2019-09-23,289.52,3.5,555.0471
2019-09-24,289.17,1.12,512.8889
2019-09-25,287.63,1.54,505.1793
2019-09-26,288.49,2.72,509.0069
2019-09-27,287.85,3.38,496.533
2019-09-28,287.73,5.58,491.4615
2019-09-29,288.06,6.92,468.9653
2019-09-30,287.39,9.52,488.135
2019-10-01,286.32,4.6,467.82
2019-10-02,283.23,3.68,480.1478
2019-10-03,282.65,3.76,470.0393
2019-10-04,282.21,2.82,446.8315
2019-10-05,281.56,5.41,447.3545
2019-10-06,279.86,3.21,459.3713
2019-10-07,279.96,0.59,454.0224
