Date,Temperature,Wind speed,Clear sky GHI
2019-05-17,300.08,3.09,620.2875
2019-05-18,300.54,3.86,597.9852
2019-05-19,300.16,4.19,611.95
2019-05-20,299.98,4.16,615.8036
2019-05-21,298.84,4.74,616.0384
2019-05-22,299.08,5.28,614.3857
2019-05-23,299.15,4.92,612.1747
2019-05-24,298.79,3.91,609.4578
2019-05-25,298.64,3.78,602.6095
2019-05-26,297.88,4.48,600.1033
2019-05-27,296.44,6.25,613.4849
2019-05-28,294.16,4.88,612.6959
2019-05-29,294.09,5.23,598.2138
2019-05-30,293.16,6.46,600.2728
2019-05-31,293.06,6.91,613.7748
2019-06-01,291.68,6.7,600.1907
2019-06-02,291.31,6.88,596.4075
2019-06-03,290.1,7.45,599.0789
2019-06-04,289.82,7.82,596.0433
2019-06-05,289.14,7.26,598.0499
2019-06-06,289.7,5.88,598.4285
2019-06-07,291.71,4.38,593.7429
2019-06-08,296.52,4.65,584.4977
2019-06-09,297.99,2.92,569.4841
2019-06-10,298.71,3.76,558.4346
2019-06-11,298.43,2.61,545.9163
2019-06-12,298.01,2.52,536.1086
2019-06-13,297.57,2.7,560.456
2019-06-14,297.87,4.64,562.4039
2019-06-15,298.63,4.43,555.7294
2019-06-16,297.71,5.34,576.006
2019-06-17,293.89,5.79,575.5531
2019-06-18,291.34,5.49,570.446
2019-06-19,291.21,4.92,576.9723
2019-06-20,291.66,5.67,586.8629
2019-06-21,290.48,6.07,591.2415
2019-06-22,289.36,5.42,579.8339
2019-06-23,289.48,5.58,575.8982
2019-06-24,289.3,5.02,566.0704
2019-06-25,291.67,5.36,577.2045
2019-06-26,292.81,4.73,578.1453
2019-06-27,294.75,3.38,575.4638
2019-06-28,295.91,3.0,570.7954
2019-06-29,297.6,4.14,571.2797
2019-06-30,295.47,5.73,582.182
2019-07-01,293.91,3.95,579.3534
2019-07-02,294.12,3.66,579.5997
2019-07-03,293.8,3.68,592.9993
2019-07-04,294.88,4.21,578.5864
2019-07-05,294.3,4.98,582.978
2019-07-06,294.43,2.84,582.5452
2019-07-07,297.04,4.04,575.9836
2019-07-08,296.8,4.81,584.8309
2019-07-09,296.13,4.42,596.1134
2019-07-10,297.11,4.03,588.2147
2019-07-11,295.61,5.32,591.5192
2019-07-12,294.01,5.41,583.9727
2019-07-13,292.74,7.27,594.1938
2019-07-14,290.79,7.31,608.0656
2019-07-15,289.93,6.98,607.095
2019-07-16,291.01,5.79,607.2728
2019-07-17,292.53,5.34,610.7742
2019-07-18,292.35,5.02,619.7878
2019-07-19,291.51,4.23,627.0697
2019-07-20,293.06,2.21,622.2906
2019-07-21,293.04,1.14,612.0784
2019-07-22,294.14,3.81,626.8738
2019-07-23,294.58,5.58,632.3472
2019-07-24,295.02,5.31,639.3098
2019-07-25,294.12,4.19,632.7063
2019-07-26,295.14,3.74,636.7317
2019-07-27,295.49,3.38,641.1775
2019-07-28,295.77,3.61,641.5194
2019-07-29,295.65,3.46,636.8742
2019-07-30,296.6,4.63,633.6356
2019-07-31,296.19,6.33,641.5983
2019-08-01,293.63,6.74,666.4304
2019-08-02,295.6,6.24,678.7142
2019-08-03,295.66,6.24,668.1737
2019-08-04,297.16,4.43,666.9783
2019-08-05,296.95,3.98,677.7634
2019-08-06,295.42,3.65,681.6487
2019-08-07,296.46,2.62,678.0642
2019-08-08,297.39,5.1,701.0717
2019-08-09,296.91,5.16,701.5262
2019-08-10,294.16,6.56,700.8979
2019-08-11,290.46,5.73,707.381
2019-08-12,290.44,5.34,709.918
2019-08-13,291.31,4.92,721.8451
2019-08-14,294.8,2.65,740.2843
