# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2019-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -10.3333
# Longitude (positive East, ISO 19115): -53.2000
# Altitude (m): 300.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2022-11-10
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2019-04-23T00:00:00.0/2019-04-24T00:00:00.0;9260.8848;6582.6235;5425.4873;1157.1366;8057.6255
2019-04-24T00:00:00.0/2019-04-25T00:00:00.0;9227.1396;6621.5562;5525.7256;1095.8306;8255.1084
2019-04-25T00:00:00.0/2019-04-26T00:00:00.0;9193.4238;6628.5708;5673.1094;955.4615;8492.9873
2019-04-26T00:00:00.0/2019-04-27T00:00:00.0;9159.8623;6757.7397;6085.1812;672.5590;9350.0479
2019-04-27T00:00:00.0/2019-04-28T00:00:00.0;9126.4023;6701.8901;5859.1738;842.7166;8909.5225
2019-04-28T00:00:00.0/2019-04-29T00:00:00.0;9093.0527;6732.6636;6053.5859;679.0777;9360.9854
2019-04-29T00:00:00.0/2019-04-30T00:00:00.0;9059.8945;6547.3892;5703.7202;843.6688;8725.0635
2019-04-30T00:00:00.0/2019-05-01T00:00:00.0;9026.8252;6268.7637;4854.0923;1414.6716;7202.0752
2019-05-01T00:00:00.0/2019-05-02T00:00:00.0;8994.0596;6272.8535;4952.2935;1320.5603;7391.9907
2019-05-02T00:00:00.0/2019-05-03T00:00:00.0;8961.4980;6167.2783;4587.9512;1579.3268;6816.6250
2019-05-03T00:00:00.0/2019-05-04T00:00:00.0;8929.1289;6302.4937;5124.0171;1178.4767;7769.4463
2019-05-04T00:00:00.0/2019-05-05T00:00:00.0;8897.0693;6187.2988;4716.8374;1470.4617;7077.0015
2019-05-05T00:00:00.0/2019-05-06T00:00:00.0;8865.2764;6467.6479;5560.9980;906.6500;8543.7744
2019-05-06T00:00:00.0/2019-05-07T00:00:00.0;8833.7314;6588.5156;5897.3242;691.1917;9275.4141
2019-05-07T00:00:00.0/2019-05-08T00:00:00.0;8802.5146;6462.0625;5805.8052;656.2577;9156.4297
2019-05-08T00:00:00.0/2019-05-09T00:00:00.0;8771.6826;6392.2437;5660.9341;731.3096;8889.5479
2019-05-09T00:00:00.0/2019-05-10T00:00:00.0;8741.1982;6375.1089;5521.4189;853.6899;8621.4893
2019-05-10T00:00:00.0/2019-05-11T00:00:00.0;8711.0488;6308.4038;5395.7705;912.6329;8403.0957
2019-05-11T00:00:00.0/2019-05-12T00:00:00.0;8681.3389;6316.9600;5462.7661;854.1937;8549.8740
2019-05-12T00:00:00.0/2019-05-13T00:00:00.0;8652.0322;6347.0527;5637.9277;709.1248;8965.1484
2019-05-13T00:00:00.0/2019-05-14T00:00:00.0;8623.1094;6209.7183;5350.1689;859.5495;8385.7197
2019-05-14T00:00:00.0/2019-05-15T00:00:00.0;8594.6416;6174.0146;5347.9961;826.0188;8411.9736
2019-05-15T00:00:00.0/2019-05-16T00:00:00.0;8566.6934;5965.2505;4774.2227;1191.0278;7347.1367
2019-05-16T00:00:00.0/2019-05-17T00:00:00.0;8539.2227;6045.7754;5048.6948;997.0804;7921.9648
2019-05-17T00:00:00.0/2019-05-18T00:00:00.0;8512.2451;6180.8145;5377.3779;803.4364;8570.6533
2019-05-18T00:00:00.0/2019-05-19T00:00:00.0;8485.7402;6051.8950;5011.5078;1040.3873;7864.5806
2019-05-19T00:00:00.0/2019-05-20T00:00:00.0;8459.8213;6240.3350;5593.0259;647.3089;9070.3379
2019-05-20T00:00:00.0/2019-05-21T00:00:00.0;8434.4463;6192.5498;5507.4014;685.1483;8918.5742
2019-05-21T00:00:00.0/2019-05-22T00:00:00.0;8409.5869;6007.8716;5098.9629;908.9084;8125.4355
2019-05-22T00:00:00.0/2019-05-23T00:00:00.0;8385.3564;6012.9131;5073.0947;939.8185;8087.5645
2019-05-23T00:00:00.0/2019-05-24T00:00:00.0;8361.6924;6091.4414;5367.2925;724.1486;8689.8105
2019-05-24T00:00:00.0/2019-05-25T00:00:00.0;8338.6807;5895.4316;4867.4355;1027.9961;7734.6406
2019-05-25T00:00:00.0/2019-05-26T00:00:00.0;8316.2900;5795.0356;4618.4199;1176.6156;7252.7437
2019-05-26T00:00:00.0/2019-05-27T00:00:00.0;8294.5342;5970.8774;5150.3843;820.4934;8328.8027
2019-05-27T00:00:00.0/2019-05-28T00:00:00.0;8273.4033;5921.9614;5066.3022;855.6592;8184.6001
2019-05-28T00:00:00.0/2019-05-29T00:00:00.0;8252.9834;5994.7515;5125.0825;869.6691;8278.5127
