# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2019-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -25.7459
# Longitude (positive East, ISO 19115): 28.1879
# Altitude (m): 1338.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2022-11-10
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2019-05-08T00:00:00.0/2019-05-09T00:00:00.0;6848.0386;4850.9517;3481.4255;1369.5261;6229.2173
2019-05-09T00:00:00.0/2019-05-10T00:00:00.0;6803.7778;4887.1768;3655.0620;1232.1146;6700.9663
2019-05-10T00:00:00.0/2019-05-11T00:00:00.0;6760.3374;4857.9531;3461.7009;1396.2523;6315.1392
2019-05-11T00:00:00.0/2019-05-12T00:00:00.0;6717.5464;4817.6924;3513.7214;1303.9711;6397.3140
2019-05-12T00:00:00.0/2019-05-13T00:00:00.0;6675.5913;4758.4956;3200.5071;1557.9884;5788.8252
2019-05-13T00:00:00.0/2019-05-14T00:00:00.0;6634.3394;4821.7461;3437.4314;1384.3148;6304.7300
2019-05-14T00:00:00.0/2019-05-15T00:00:00.0;6593.9429;4941.5781;3876.7373;1064.8408;7279.5078
2019-05-15T00:00:00.0/2019-05-16T00:00:00.0;6554.2939;4881.0273;3822.8586;1058.1686;7210.3716
2019-05-16T00:00:00.0/2019-05-17T00:00:00.0;6515.5254;4673.5234;3300.1934;1373.3301;6119.3511
2019-05-17T00:00:00.0/2019-05-18T00:00:00.0;6477.5405;4606.0811;3130.3088;1475.7722;5780.2998
2019-05-18T00:00:00.0/2019-05-19T00:00:00.0;6440.4648;4561.6387;3150.1008;1411.5380;5817.9331
2019-05-19T00:00:00.0/2019-05-20T00:00:00.0;6404.2012;4516.5249;3060.6069;1455.9178;5664.0068
2019-05-20T00:00:00.0/2019-05-21T00:00:00.0;6368.8408;4642.7964;3416.6948;1226.1017;6499.2178
2019-05-21T00:00:00.0/2019-05-22T00:00:00.0;6334.3838;4584.8628;3412.4575;1172.4053;6476.9370
2019-05-22T00:00:00.0/2019-05-23T00:00:00.0;6300.8398;4284.9541;2707.2549;1577.6991;4996.5806
2019-05-23T00:00:00.0/2019-05-24T00:00:00.0;6268.2661;4459.2979;3207.8865;1251.4113;6071.4526
2019-05-24T00:00:00.0/2019-05-25T00:00:00.0;6236.5361;4010.3337;2050.6392;1959.6945;3739.1396
2019-05-25T00:00:00.0/2019-05-26T00:00:00.0;6205.8594;4290.6978;2790.4568;1500.2411;5231.0439
2019-05-26T00:00:00.0/2019-05-27T00:00:00.0;6176.0854;4481.8716;3336.0391;1145.8324;6438.8965
2019-05-27T00:00:00.0/2019-05-28T00:00:00.0;6147.2959;4374.4106;2986.8254;1387.5853;5687.0845
2019-05-28T00:00:00.0/2019-05-29T00:00:00.0;6119.4961;4235.9951;2594.7480;1641.2468;4921.6914
2019-05-29T00:00:00.0/2019-05-30T00:00:00.0;6092.7456;4140.6416;2498.7793;1641.8624;4686.7349
2019-05-30T00:00:00.0/2019-05-31T00:00:00.0;6066.9487;4270.0249;2844.2224;1425.8024;5495.0186
2019-05-31T00:00:00.0/2019-06-01T00:00:00.0;6042.2280;4308.5640;2969.3110;1339.2531;5734.6953
2019-06-01T00:00:00.0/2019-06-02T00:00:00.0;6018.4854;4223.6045;2834.9204;1388.6841;5452.4531
2019-06-02T00:00:00.0/2019-06-03T00:00:00.0;5995.8125;4045.2405;2364.3516;1680.8890;4546.0527
2019-06-03T00:00:00.0/2019-06-04T00:00:00.0;5974.2148;4369.1855;3289.4395;1079.7463;6492.8638
2019-06-04T00:00:00.0/2019-06-05T00:00:00.0;5953.6514;4290.9551;3130.6326;1160.3225;6190.0664
2019-06-05T00:00:00.0/2019-06-06T00:00:00.0;5934.1899;4351.9829;3343.2612;1008.7217;6726.9688
2019-06-06T00:00:00.0/2019-06-07T00:00:00.0;5915.7705;4330.0410;3252.0667;1077.9742;6557.8379
2019-06-07T00:00:00.0/2019-06-08T00:00:00.0;5898.4790;4192.6123;2930.2053;1262.4070;5802.5107
2019-06-08T00:00:00.0/2019-06-09T00:00:00.0;5882.2329;4252.8613;3080.4241;1172.4370;6131.5757
2019-06-09T00:00:00.0/2019-06-10T00:00:00.0;5867.1406;4388.8179;3526.5354;862.2824;7216.5122
2019-06-10T00:00:00.0/2019-06-11T00:00:00.0;5853.1416;4328.0117;3370.7668;957.2448;6827.2520
2019-06-11T00:00:00.0/2019-06-12T00:00:00.0;5840.2202;4206.5020;3018.5642;1187.9380;6036.3071
2019-06-12T00:00:00.0/2019-06-13T00:00:00.0;5828.4551;4292.7983;3283.2996;1009.4991;6689.0762
2019-06-13T00:00:00.0/2019-06-14T00:00:00.0;5817.7983;4203.6025;3046.0112;1157.5913;6095.1548
