# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2019-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -79.4063
# Longitude (positive East, ISO 19115): 0.3149
# Altitude (m): 2387.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2022-11-10
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2019-05-08T00:00:00.0/2019-05-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-09T00:00:00.0/2019-05-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-10T00:00:00.0/2019-05-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-11T00:00:00.0/2019-05-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-12T00:00:00.0/2019-05-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-13T00:00:00.0/2019-05-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-14T00:00:00.0/2019-05-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-15T00:00:00.0/2019-05-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-16T00:00:00.0/2019-05-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-17T00:00:00.0/2019-05-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-18T00:00:00.0/2019-05-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-19T00:00:00.0/2019-05-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-20T00:00:00.0/2019-05-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-21T00:00:00.0/2019-05-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-22T00:00:00.0/2019-05-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-23T00:00:00.0/2019-05-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-24T00:00:00.0/2019-05-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-25T00:00:00.0/2019-05-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-26T00:00:00.0/2019-05-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-27T00:00:00.0/2019-05-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-28T00:00:00.0/2019-05-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-29T00:00:00.0/2019-05-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-30T00:00:00.0/2019-05-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-05-31T00:00:00.0/2019-06-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-01T00:00:00.0/2019-06-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-02T00:00:00.0/2019-06-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-03T00:00:00.0/2019-06-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-04T00:00:00.0/2019-06-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-05T00:00:00.0/2019-06-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-06T00:00:00.0/2019-06-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-07T00:00:00.0/2019-06-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-08T00:00:00.0/2019-06-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-09T00:00:00.0/2019-06-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-10T00:00:00.0/2019-06-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-11T00:00:00.0/2019-06-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-12T00:00:00.0/2019-06-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-13T00:00:00.0/2019-06-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-14T00:00:00.0/2019-06-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-15T00:00:00.0/2019-06-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-16T00:00:00.0/2019-06-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-17T00:00:00.0/2019-06-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-18T00:00:00.0/2019-06-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-19T00:00:00.0/2019-06-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-20T00:00:00.0/2019-06-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-06-21T00:00:00.0/2019-06-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
